#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
3050	991.440	-3.197	991.270
3051	991.470	-2.961	991.302
3052	991.500	-2.817	991.330
3053	991.530	-2.684	991.360
3054	991.560	-2.442	991.394
3055	991.590	-2.109	991.421
3056	991.620	-1.757	991.453
3057	991.650	-1.294	991.480
3058	991.680	-0.948	991.511
3059	991.710	-0.665	991.544
3060	991.740	-0.390	991.568
3061	991.770	-0.083	991.602
3062	991.800	0.206	991.633
3063	991.830	0.605	991.663
3064	991.860	1.132	991.695
3065	991.890	1.654	991.720
3066	991.920	2.117	991.749
3067	991.950	2.320	991.781
3068	991.980	2.564	991.812
3069	992.010	2.768	991.840
3070	992.040	3.066	991.870
3071	992.070	3.504	991.901
3072	992.100	4.004	991.932
3073	992.130	4.419	991.961
3074	992.160	4.836	991.994
3075	992.190	5.105	992.021
3076	992.220	5.223	992.051
3077	992.250	5.386	992.081
3078	992.280	5.699	992.112
3079	992.310	5.995	992.144
3080	992.340	6.196	992.167
3081	992.370	6.433	992.201
3082	992.400	6.618	992.227
3083	992.430	6.696	992.260
3084	992.460	6.667	992.293
3085	992.490	6.589	992.320
3086	992.520	6.559	992.351
3087	992.550	6.528	992.383
3088	992.580	6.570	992.411
3089	992.610	6.607	992.442
3090	992.640	6.567	992.472
3091	992.670	6.408	992.502
3092	992.700	5.961	992.531
3093	992.730	5.519	992.560
3094	992.760	5.018	992.590
3095	992.790	4.733	992.622
3096	992.820	4.468	992.655
3097	992.850	4.021	992.680
3098	992.880	3.540	992.715
3099	992.910	2.901	992.740
3100	992.940	2.183	992.772
3101	992.970	1.416	992.804
3102	993.000	0.755	992.829
3103	993.030	0.272	992.861
3104	993.060	-0.184	992.889
3105	993.090	-0.808	992.919
3106	993.120	-1.518	992.949
3107	993.150	-2.142	992.983
3108	993.180	-2.708	993.013
3109	993.210	-3.209	993.038
3110	993.240	-3.640	993.071
3111	993.270	-3.998	993.101
3112	993.300	-4.267	993.129
3113	993.330	-4.608	993.161
3114	993.360	-4.948	993.188
3115	993.390	-5.125	993.222
3116	993.420	-5.309	993.256
3117	993.450	-5.550	993.281
3118	993.480	-5.690	993.309
3119	993.510	-5.780	993.340
3120	993.540	-5.762	993.373
3121	993.570	-5.721	993.399
3122	993.600	-5.894	993.432
3123	993.630	-6.075	993.462
3124	993.660	-6.185	993.491
3125	993.690	-6.457	993.524
3126	993.720	-6.657	993.552
3127	993.750	-6.681	993.579
3128	993.780	-6.565	993.614
3129	993.810	-6.479	993.641
3130	993.840	-6.514	993.670
3131	993.870	-6.666	993.701
3132	993.900	-6.700	993.734
3133	993.930	-6.642	993.763
3134	993.960	-6.461	993.789
3135	993.990	-6.033	993.821
3136	994.020	-5.498	993.850
3137	994.050	-4.967	993.883
3138	994.080	-4.553	993.910
3139	994.110	-4.230	993.936
3140	994.140	-3.819	993.970
3141	994.170	-3.350	993.999
3142	994.200	-2.727	994.033
3143	994.230	-1.997	994.061
3144	994.260	-1.263	994.090
3145	994.290	-0.623	994.120
3146	994.320	-0.065	994.157
3147	994.350	0.209	994.182
3148	994.380	0.604	994.211
3149	994.410	1.060	994.243
3150	994.440	1.620	994.271
3151	994.470	2.284	994.301
3152	994.500	2.918	994.329
3153	994.530	3.495	994.359
3154	994.560	3.949	994.394
3155	994.590	4.233	994.420
3156	994.620	4.575	994.450
3157	994.650	5.017	994.479
3158	994.680	5.567	994.509
3159	994.710	6.161	994.538
3160	994.740	6.489	994.572
3161	994.770	6.565	994.602
3162	994.800	6.571	994.632
3163	994.830	6.398	994.660
3164	994.860	6.188	994.690
3165	994.890	6.091	994.722
3166	994.920	6.118	994.753
3167	994.950	6.151	994.779
3168	994.980	6.014	994.810
3169	995.010	5.904	994.843
3170	995.040	5.577	994.867
3171	995.070	5.293	994.903
3172	995.100	5.043	994.929
3173	995.130	4.873	994.960
3174	995.160	4.782	994.994
3175	995.190	4.713	995.024
3176	995.220	4.646	995.053
3177	995.250	4.450	995.086
3178	995.280	4.152	995.111
3179	995.310	3.825	995.142
3180	995.340	3.509	995.170
3181	995.370	3.185	995.207
3182	995.400	3.044	995.232
3183	995.430	2.921	995.263
3184	995.460	2.798	995.291
3185	995.490	2.679	995.321
3186	995.520	2.343	995.350
3187	995.550	1.878	995.382
3188	995.580	1.501	995.409
3189	995.610	1.215	995.442
3190	995.640	0.847	995.471
3191	995.670	0.656	995.499
3192	995.700	0.401	995.531
3193	995.730	0.093	995.558
3194	995.760	-0.226	995.590
3195	995.790	-0.558	995.623
3196	995.820	-0.922	995.649
3197	995.850	-1.243	995.680
3198	995.880	-1.609	995.709
3199	995.910	-1.995	995.743
3200	995.940	-2.294	995.770
3201	995.970	-2.627	995.800
3202	996.000	-3.092	995.833
3203	996.030	-3.447	995.861
3204	996.060	-3.831	995.891
3205	996.090	-4.186	995.919
3206	996.120	-4.500	995.950
3207	996.150	-4.702	995.979
3208	996.180	-4.992	996.012
3209	996.210	-5.162	996.040
3210	996.240	-5.446	996.072
3211	996.270	-5.687	996.103
3212	996.300	-5.891	996.133
3213	996.330	-6.126	996.164
3214	996.360	-6.300	996.191
3215	996.390	-6.431	996.221
3216	996.420	-6.552	996.251
3217	996.450	-6.657	996.284
3218	996.480	-6.604	996.310
3219	996.510	-6.520	996.339
3220	996.540	-6.403	996.371
3221	996.570	-6.290	996.399
3222	996.600	-6.219	996.430
3223	996.630	-6.114	996.461
3224	996.660	-5.933	996.493
3225	996.690	-5.629	996.520
3226	996.720	-5.227	996.554
3227	996.750	-4.755	996.583
3228	996.780	-4.398	996.609
3229	996.810	-3.997	996.640
3230	996.840	-3.607	996.672
3231	996.870	-3.210	996.700
3232	996.900	-2.756	996.729
3233	996.930	-2.318	996.762
3234	996.960	-1.799	996.794
3235	996.990	-1.285	996.821
3236	997.020	-0.740	996.852
3237	997.050	-0.346	996.883
3238	997.080	0.064	996.911
3239	997.110	0.372	996.940
3240	997.140	0.736	996.975
3241	997.170	1.133	997.000
3242	997.200	1.717	997.031
3243	997.230	2.360	997.061
3244	997.260	3.008	997.096
3245	997.290	3.531	997.123
3246	997.320	4.001	997.151
3247	997.350	4.381	997.180
3248	997.380	4.774	997.214
3249	997.410	5.213	997.237
3250	997.440	5.657	997.272
3251	997.470	6.079	997.300
3252	997.500	6.471	997.332
3253	997.530	6.720	997.359
3254	997.560	6.907	997.390
3255	997.590	7.051	997.420
3256	997.620	7.248	997.450
3257	997.650	7.404	997.479
3258	997.680	7.614	997.509
3259	997.710	7.823	997.541
3260	997.740	7.873	997.569
3261	997.770	7.859	997.606
3262	997.800	7.886	997.629
3263	997.830	7.767	997.658
3264	997.860	7.623	997.693
3265	997.890	7.442	997.721
3266	997.920	7.168	997.752
3267	997.950	6.876	997.779
3268	997.980	6.598	997.809
3269	998.010	6.285	997.841
3270	998.040	5.897	997.868
3271	998.070	5.416	997.900
3272	998.100	4.799	997.933
3273	998.130	4.157	997.962
3274	998.160	3.624	997.989
3275	998.190	2.995	998.020
3276	998.220	2.414	998.049
3277	998.250	1.787	998.080
3278	998.280	1.095	998.112
3279	998.310	0.521	998.144
3280	998.340	-0.166	998.174
3281	998.370	-0.712	998.202
3282	998.400	-1.253	998.233
3283	998.430	-1.785	998.264
3284	998.460	-2.393	998.293
3285	998.490	-2.897	998.320
3286	998.520	-3.504	998.352
3287	998.550	-4.103	998.382
3288	998.580	-4.622	998.413
3289	998.610	-5.218	998.441
3290	998.640	-5.581	998.467
3291	998.670	-5.910	998.499
3292	998.700	-6.290	998.531
3293	998.730	-6.735	998.562
3294	998.760	-7.242	998.590
3295	998.790	-7.689	998.619
3296	998.820	-7.865	998.652
3297	998.850	-8.006	998.679
3298	998.880	-8.121	998.713
3299	998.910	-8.155	998.740
3300	998.940	-8.205	998.769
3301	998.970	-8.374	998.801
3302	999.000	-8.513	998.835
3303	999.030	-8.494	998.864
3304	999.060	-8.214	998.892
3305	999.090	-7.690	998.921
3306	999.120	-7.266	998.950
3307	999.150	-6.750	998.979
3308	999.180	-6.414	999.012
3309	999.210	-6.194	999.040
3310	999.240	-5.851	999.074
3311	999.270	-5.419	999.097
3312	999.300	-4.607	999.131
3313	999.330	-3.721	999.162
3314	999.360	-3.062	999.190
3315	999.390	-2.758	999.224
3316	999.420	-2.498	999.255
3317	999.450	-2.272	999.280
3318	999.480	-1.884	999.311
3319	999.510	-1.330	999.343
3320	999.540	-0.591	999.370
3321	999.570	0.194	999.400
3322	999.600	0.772	999.432
3323	999.630	1.107	999.464
3324	999.660	1.311	999.491
3325	999.690	1.595	999.520
3326	999.720	1.982	999.552
3327	999.750	2.435	999.580
3328	999.780	2.907	999.610
3329	999.810	3.569	999.642
3330	999.840	4.015	999.671
3331	999.870	4.269	999.700
3332	999.900	4.377	999.732
3333	999.930	4.427	999.760
3334	999.960	4.583	999.791
3335	999.990	4.881	999.820
3336	1000.020	5.210	999.855
3337	1000.050	5.571	999.883
3338	1000.080	5.906	999.915
3339	1000.110	6.001	999.941
3340	1000.140	5.932	999.972
3341	1000.170	5.782	1000.002
3342	1000.200	5.738	1000.030
3343	1000.230	5.818	1000.061
3344	1000.260	5.910	1000.089
3345	1000.290	6.057	1000.119
3346	1000.320	6.044	1000.147
3347	1000.350	6.120	1000.180
3348	1000.380	6.044	1000.213
3349	1000.410	5.892	1000.244
3350	1000.440	5.736	1000.272
3351	1000.470	5.556	1000.300
3352	1000.500	5.546	1000.330
3353	1000.530	5.636	1000.363
3354	1000.560	5.725	1000.394
3355	1000.590	5.711	1000.417
3356	1000.620	5.511	1000.448
3357	1000.650	5.177	1000.482
3358	1000.680	4.728	1000.509
3359	1000.710	4.426	1000.539
3360	1000.740	4.211	1000.571
3361	1000.770	3.891	1000.598
3362	1000.800	3.630	1000.632
3363	1000.830	3.335	1000.659
3364	1000.860	2.756	1000.691
3365	1000.890	2.081	1000.720
3366	1000.920	1.239	1000.750
3367	1000.950	0.543	1000.783
3368	1000.980	0.041	1000.810
3369	1001.010	-0.467	1000.841
3370	1001.040	-1.063	1000.873
3371	1001.070	-1.583	1000.904
3372	1001.100	-2.152	1000.931
3373	1001.130	-2.902	1000.960
3374	1001.160	-3.593	1000.993
3375	1001.190	-4.149	1001.021
3376	1001.220	-4.557	1001.050
3377	1001.250	-4.760	1001.080
3378	1001.280	-5.125	1001.110
3379	1001.310	-5.453	1001.142
3380	1001.340	-5.838	1001.168
3381	1001.370	-6.318	1001.197
3382	1001.400	-6.709	1001.236
3383	1001.430	-6.928	1001.262
3384	1001.460	-6.960	1001.289
3385	1001.490	-6.877	1001.319
3386	1001.520	-7.088	1001.351
3387	1001.550	-7.266	1001.384
3388	1001.580	-7.345	1001.408
3389	1001.610	-7.424	1001.444
3390	1001.640	-7.364	1001.472
3391	1001.670	-7.255	1001.501
3392	1001.700	-6.819	1001.531
3393	1001.730	-6.209	1001.563
3394	1001.760	-5.806	1001.591
3395	1001.790	-5.607	1001.621
3396	1001.820	-5.506	1001.647
3397	1001.850	-5.234	1001.679
3398	1001.880	-5.001	1001.712
3399	1001.910	-4.702	1001.741
3400	1001.940	-4.332	1001.773
3401	1001.970	-3.836	1001.799
3402	1002.000	-3.527	1001.829
3403	1002.030	-3.354	1001.862
3404	1002.060	-3.345	1001.890
3405	1002.090	-3.431	1001.924
3406	1002.120	-3.310	1001.952
3407	1002.150	-3.035	1001.979
3408	1002.180	-2.646	1002.011
3409	1002.210	-2.016	1002.038
3410	1002.240	-1.515	1002.071
3411	1002.270	-1.154	1002.099
3412	1002.300	-0.919	1002.133
3413	1002.330	-0.689	1002.163
3414	1002.360	-0.081	1002.194
3415	1002.390	0.775	1002.221
3416	1002.420	1.746	1002.252
3417	1002.450	2.716	1002.277
3418	1002.480	3.595	1002.314
3419	1002.510	4.168	1002.343
3420	1002.540	4.419	1002.372
3421	1002.570	4.567	1002.401
3422	1002.600	4.924	1002.431
3423	1002.630	5.347	1002.461
3424	1002.660	6.008	1002.495
3425	1002.690	6.554	1002.519
3426	1002.720	7.007	1002.548
3427	1002.750	7.224	1002.581
3428	1002.780	7.157	1002.613
3429	1002.810	7.083	1002.640
3430	1002.840	7.038	1002.670
3431	1002.870	7.220	1002.697
3432	1002.900	7.540	1002.729
3433	1002.930	7.784	1002.759
3434	1002.960	7.762	1002.789
3435	1002.990	7.544	1002.821
3436	1003.020	7.181	1002.851
3437	1003.050	6.759	1002.885
3438	1003.080	6.362	1002.910
3439	1003.110	6.219	1002.942
3440	1003.140	6.260	1002.974
3441	1003.170	6.244	1002.999
3442	1003.200	5.927	1003.036
3443	1003.230	5.442	1003.065
3444	1003.260	4.772	1003.093
3445	1003.290	4.188	1003.124
3446	1003.320	3.631	1003.151
3447	1003.350	3.123	1003.182
3448	1003.380	2.706	1003.213
3449	1003.410	2.314	1003.241
3450	1003.440	1.864	1003.269
3451	1003.470	1.424	1003.301
3452	1003.500	0.981	1003.330
3453	1003.530	0.475	1003.361
3454	1003.560	0.067	1003.389
3455	1003.590	-0.359	1003.421
3456	1003.620	-0.752	1003.448
3457	1003.650	-0.915	1003.482
3458	1003.680	-1.101	1003.509
3459	1003.710	-1.375	1003.538
3460	1003.740	-1.648	1003.573
3461	1003.770	-1.989	1003.599
3462	1003.800	-2.469	1003.631
3463	1003.830	-2.765	1003.663
3464	1003.860	-3.052	1003.690
3465	1003.890	-3.264	1003.721
3466	1003.920	-3.456	1003.751
3467	1003.950	-3.770	1003.783
3468	1003.980	-4.190	1003.811
3469	1004.010	-4.636	1003.841
3470	1004.040	-5.038	1003.875
3471	1004.070	-5.356	1003.901
3472	1004.100	-5.586	1003.931
3473	1004.130	-5.865	1003.964
3474	1004.160	-6.013	1003.994
3475	1004.190	-6.211	1004.020
3476	1004.220	-6.449	1004.054
3477	1004.250	-6.664	1004.082
3478	1004.280	-6.849	1004.110
3479	1004.310	-6.973	1004.141
3480	1004.340	-7.068	1004.169
3481	1004.370	-7.139	1004.200
3482	1004.400	-7.097	1004.232
3483	1004.430	-6.997	1004.263
3484	1004.460	-6.890	1004.289
3485	1004.490	-6.817	1004.323
3486	1004.520	-6.734	1004.354
3487	1004.550	-6.651	1004.384
3488	1004.580	-6.419	1004.413
3489	1004.610	-6.177	1004.443
3490	1004.640	-5.836	1004.471
3491	1004.670	-5.451	1004.500
3492	1004.700	-5.030	1004.534
3493	1004.730	-4.580	1004.556
3494	1004.760	-4.113	1004.591
3495	1004.790	-3.575	1004.620
3496	1004.820	-3.031	1004.648
3497	1004.850	-2.449	1004.678
3498	1004.880	-1.976	1004.710
3499	1004.910	-1.404	1004.741
3500	1004.940	-0.721	1004.770
3501	1004.970	-0.003	1004.802
3502	1005.000	0.615	1004.832
3503	1005.030	1.277	1004.863
3504	1005.060	1.877	1004.888
3505	1005.090	2.594	1004.924
3506	1005.120	3.264	1004.950
3507	1005.150	3.858	1004.982
3508	1005.180	4.420	1005.011
3509	1005.210	5.054	1005.044
3510	1005.240	5.440	1005.066
3511	1005.270	5.928	1005.104
3512	1005.300	6.449	1005.131
3513	1005.330	6.796	1005.160
3514	1005.360	6.987	1005.191
3515	1005.390	6.952	1005.219
3516	1005.420	6.889	1005.251
3517	1005.450	6.994	1005.282
3518	1005.480	7.299	1005.311
3519	1005.510	7.510	1005.341
3520	1005.540	7.651	1005.371
3521	1005.570	7.648	1005.398
3522	1005.600	7.576	1005.434
3523	1005.630	7.422	1005.462
3524	1005.660	7.254	1005.492
3525	1005.690	7.333	1005.523
3526	1005.720	7.491	1005.551
3527	1005.750	7.636	1005.581
3528	1005.780	7.566	1005.610
3529	1005.810	7.362	1005.645
3530	1005.840	7.170	1005.670
3531	1005.870	6.916	1005.703
3532	1005.900	6.602	1005.730
3533	1005.930	6.215	1005.764
3534	1005.960	5.876	1005.790
3535	1005.990	5.552	1005.822
3536	1006.020	5.013	1005.853
3537	1006.050	4.468	1005.879
3538	1006.080	3.704	1005.910
3539	1006.110	3.154	1005.942
3540	1006.140	2.518	1005.970
3541	1006.170	1.849	1006.003
3542	1006.200	1.183	1006.030
3543	1006.230	0.566	1006.057
3544	1006.260	-0.067	1006.090
3545	1006.290	-0.824	1006.120
3546	1006.320	-1.382	1006.153
3547	1006.350	-2.016	1006.183
3548	1006.380	-2.764	1006.216
3549	1006.410	-3.575	1006.238
3550	1006.440	-4.312	1006.270
3551	1006.470	-4.924	1006.302
3552	1006.500	-5.398	1006.332
3553	1006.530	-5.892	1006.361
3554	1006.560	-6.251	1006.392
3555	1006.590	-6.646	1006.422
3556	1006.620	-6.919	1006.450
3557	1006.650	-7.296	1006.480
3558	1006.680	-7.602	1006.511
3559	1006.710	-7.799	1006.541
3560	1006.740	-7.835	1006.572
3561	1006.770	-7.774	1006.602
3562	1006.800	-7.769	1006.630
3563	1006.830	-7.772	1006.661
3564	1006.860	-7.731	1006.691
3565	1006.890	-7.764	1006.725
3566	1006.920	-7.803	1006.749
3567	1006.950	-8.005	1006.780
3568	1006.980	-8.018	1006.810
3569	1007.010	-7.797	1006.838
3570	1007.040	-7.487	1006.871
3571	1007.070	-7.391	1006.902
3572	1007.100	-7.265	1006.929
3573	1007.130	-7.036	1006.957
3574	1007.160	-6.894	1006.991
3575	1007.190	-6.625	1007.021
3576	1007.220	-6.311	1007.052
3577	1007.250	-5.596	1007.081
3578	1007.280	-4.839	1007.108
3579	1007.310	-4.127	1007.141
3580	1007.340	-3.625	1007.170
3581	1007.370	-3.086	1007.202
3582	1007.400	-2.568	1007.232
3583	1007.430	-2.038	1007.261
3584	1007.460	-1.435	1007.292
3585	1007.490	-0.569	1007.324
3586	1007.520	0.437	1007.350
3587	1007.550	1.313	1007.381
3588	1007.580	1.927	1007.407
3589	1007.610	2.311	1007.442
3590	1007.640	2.878	1007.473
3591	1007.670	3.304	1007.499
3592	1007.700	3.903	1007.531
3593	1007.730	4.620	1007.559
3594	1007.760	5.411	1007.591
3595	1007.790	6.069	1007.622
3596	1007.820	6.345	1007.653
3597	1007.850	6.300	1007.679
3598	1007.880	6.325	1007.716
3599	1007.910	6.446	1007.742
3600	1007.940	6.751	1007.772
3601	1007.970	7.067	1007.804
3602	1008.000	7.268	1007.828
3603	1008.030	7.402	1007.859
3604	1008.060	7.208	1007.890
3605	1008.090	6.794	1007.918
3606	1008.120	6.485	1007.953
3607	1008.150	6.432	1007.981
3608	1008.180	6.377	1008.010
3609	1008.210	6.367	1008.042
3610	1008.240	6.301	1008.078
3611	1008.270	6.178	1008.100
3612	1008.300	5.989	1008.130
3613	1008.330	5.589	1008.162
3614	1008.360	5.214	1008.188
3615	1008.390	4.903	1008.221
3616	1008.420	4.732	1008.248
3617	1008.450	4.513	1008.281
3618	1008.480	4.390	1008.310
3619	1008.510	4.222	1008.342
3620	1008.540	3.910	1008.371
3621	1008.570	3.329	1008.399
3622	1008.600	2.828	1008.427
3623	1008.630	2.488	1008.459
3624	1008.660	2.295	1008.493
3625	1008.690	2.202	1008.519
3626	1008.720	2.117	1008.549
3627	1008.750	1.941	1008.581
3628	1008.780	1.678	1008.611
3629	1008.810	1.223	1008.637
3630	1008.840	0.663	1008.669
3631	1008.870	0.190	1008.701
3632	1008.900	-0.084	1008.730
3633	1008.930	-0.157	1008.760
3634	1008.960	-0.233	1008.789
3635	1008.990	-0.608	1008.821
3636	1009.020	-0.995	1008.851
3637	1009.050	-1.556	1008.880
3638	1009.080	-2.081	1008.912
3639	1009.110	-2.605	1008.942
3640	1009.140	-2.957	1008.973
3641	1009.170	-3.212	1009.001
3642	1009.200	-3.482	1009.030
3643	1009.230	-3.896	1009.064
3644	1009.260	-4.268	1009.090
3645	1009.290	-4.635	1009.122
3646	1009.320	-5.047	1009.152
3647	1009.350	-5.568	1009.180
3648	1009.380	-5.872	1009.212
3649	1009.410	-5.987	1009.240
3650	1009.440	-6.123	1009.269
3651	1009.470	-6.228	1009.303
3652	1009.500	-6.630	1009.332
3653	1009.530	-6.846	1009.363
3654	1009.560	-7.048	1009.390
3655	1009.590	-7.219	1009.421
3656	1009.620	-7.221	1009.452
3657	1009.650	-7.083	1009.481
3658	1009.680	-6.745	1009.511
3659	1009.710	-6.534	1009.541
3660	1009.740	-6.498	1009.570
3661	1009.770	-6.499	1009.603
3662	1009.800	-6.460	1009.632
3663	1009.830	-6.375	1009.659
3664	1009.860	-6.102	1009.695
3665	1009.890	-5.740	1009.720
3666	1009.920	-5.288	1009.752
3667	1009.950	-4.816	1009.780
3668	1009.980	-4.543	1009.806
3669	1010.010	-4.359	1009.843
3670	1010.040	-4.091	1009.871
3671	1010.070	-3.618	1009.899
3672	1010.100	-3.224	1009.934
3673	1010.130	-2.767	1009.962
3674	1010.160	-2.014	1009.991
3675	1010.190	-1.312	1010.023
3676	1010.220	-0.558	1010.050
3677	1010.250	-0.146	1010.080
3678	1010.280	0.312	1010.111
3679	1010.310	0.753	1010.141
3680	1010.340	1.183	1010.174
3681	1010.370	1.677	1010.200
3682	1010.400	2.188	1010.230
3683	1010.430	2.787	1010.261
3684	1010.460	3.194	1010.293
3685	1010.490	3.394	1010.323
3686	1010.520	3.442	1010.352
3687	1010.550	3.645	1010.380
3688	1010.580	4.248	1010.411
3689	1010.610	5.055	1010.443
3690	1010.640	5.836	1010.473
3691	1010.670	6.677	1010.502
3692	1010.700	7.445	1010.530
3693	1010.730	7.849	1010.561
3694	1010.760	8.048	1010.589
3695	1010.790	8.259	1010.623
3696	1010.820	8.522	1010.653
3697	1010.850	9.067	1010.684
3698	1010.880	9.478	1010.713
3699	1010.910	9.765	1010.738
3700	1010.940	9.911	1010.770
3701	1010.970	9.654	1010.801
3702	1011.000	9.158	1010.833
3703	1011.030	8.716	1010.864
3704	1011.060	8.445	1010.895
