#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
18041	1001.950	-2.053	1001.671
18042	1002.000	-1.644	1001.720
18043	1002.050	-1.056	1001.767
18044	1002.100	0.065	1001.818
18045	1002.150	1.175	1001.869
18046	1002.200	1.782	1001.918
18047	1002.250	2.136	1001.970
18048	1002.300	2.688	1002.017
18049	1002.350	3.453	1002.067
18050	1002.400	4.288	1002.120
18051	1002.450	4.602	1002.169
18052	1002.500	4.747	1002.217
18053	1002.550	5.021	1002.268
18054	1002.600	5.541	1002.317
18055	1002.650	5.910	1002.366
18056	1002.700	5.894	1002.417
18057	1002.750	5.652	1002.471
18058	1002.800	5.666	1002.518
18059	1002.850	5.834	1002.569
18060	1002.900	5.816	1002.618
18061	1002.950	5.651	1002.668
18062	1003.000	5.395	1002.720
18063	1003.050	5.139	1002.774
18064	1003.100	5.144	1002.819
18065	1003.150	5.127	1002.869
18066	1003.200	4.677	1002.917
18067	1003.250	3.980	1002.970
18068	1003.300	3.508	1003.017
18069	1003.350	3.029	1003.068
18070	1003.400	2.406	1003.117
18071	1003.450	1.299	1003.169
18072	1003.500	0.088	1003.213
18073	1003.550	-0.789	1003.269
18074	1003.600	-1.691	1003.313
18075	1003.650	-2.582	1003.370
18076	1003.700	-3.624	1003.421
18077	1003.750	-4.549	1003.472
18078	1003.800	-5.008	1003.521
18079	1003.850	-5.449	1003.564
18080	1003.900	-5.963	1003.626
18081	1003.950	-6.633	1003.671
18082	1004.000	-6.919	1003.720
18083	1004.050	-6.806	1003.768
18084	1004.100	-6.994	1003.817
18085	1004.150	-7.122	1003.869
18086	1004.200	-6.922	1003.917
18087	1004.250	-6.585	1003.966
18088	1004.300	-5.641	1004.022
18089	1004.350	-5.101	1004.071
18090	1004.400	-4.748	1004.121
18091	1004.450	-4.286	1004.168
18092	1004.500	-3.701	1004.219
18093	1004.550	-2.993	1004.266
18094	1004.600	-2.819	1004.322
18095	1004.650	-2.762	1004.369
18096	1004.700	-2.517	1004.418
18097	1004.750	-1.723	1004.471
18098	1004.800	-0.864	1004.519
18099	1004.850	-0.304	1004.571
18100	1004.900	0.191	1004.617
18101	1004.950	1.494	1004.670
18102	1005.000	3.066	1004.717
18103	1005.050	4.316	1004.770
18104	1005.100	4.788	1004.819
18105	1005.150	5.132	1004.873
18106	1005.200	5.819	1004.918
18107	1005.250	6.747	1004.967
18108	1005.300	7.148	1005.017
18109	1005.350	7.041	1005.071
18110	1005.400	6.927	1005.123
18111	1005.450	7.212	1005.169
18112	1005.500	7.437	1005.220
18113	1005.550	7.048	1005.269
18114	1005.600	6.367	1005.319
18115	1005.650	5.789	1005.367
18116	1005.700	5.597	1005.421
18117	1005.750	5.354	1005.467
18118	1005.800	4.386	1005.513
18119	1005.850	3.437	1005.569
18120	1005.900	2.505	1005.618
18121	1005.950	1.879	1005.664
18122	1006.000	1.166	1005.718
18123	1006.050	0.413	1005.772
18124	1006.100	-0.361	1005.817
18125	1006.150	-0.979	1005.869
18126	1006.200	-1.413	1005.916
18127	1006.250	-1.832	1005.969
18128	1006.300	-2.251	1006.015
18129	1006.350	-2.803	1006.067
18130	1006.400	-3.375	1006.120
18131	1006.450	-3.654	1006.167
18132	1006.500	-4.058	1006.217
18133	1006.550	-4.629	1006.268
18134	1006.600	-5.304	1006.321
18135	1006.650	-5.714	1006.365
18136	1006.700	-5.986	1006.421
18137	1006.750	-6.229	1006.469
18138	1006.800	-6.541	1006.519
18139	1006.850	-6.691	1006.566
18140	1006.900	-6.755	1006.621
18141	1006.950	-6.702	1006.670
18142	1007.000	-6.420	1006.718
18143	1007.050	-6.248	1006.767
18144	1007.100	-5.945	1006.815
18145	1007.150	-5.523	1006.871
18146	1007.200	-4.906	1006.917
18147	1007.250	-4.179	1006.974
18148	1007.300	-3.421	1007.019
18149	1007.350	-2.492	1007.074
18150	1007.400	-1.562	1007.116
18151	1007.450	-0.742	1007.169
18152	1007.500	0.399	1007.225
18153	1007.550	1.446	1007.271
18154	1007.600	2.418	1007.321
18155	1007.650	3.490	1007.369
18156	1007.700	4.447	1007.416
18157	1007.750	5.322	1007.471
18158	1007.800	6.001	1007.520
18159	1007.850	6.682	1007.566
18160	1007.900	7.003	1007.620
18161	1007.950	6.916	1007.664
18162	1008.000	6.983	1007.717
18163	1008.050	7.331	1007.770
18164	1008.100	7.391	1007.817
18165	1008.150	7.123	1007.871
18166	1008.200	6.925	1007.923
18167	1008.250	7.031	1007.968
18168	1008.300	7.047	1008.024
18169	1008.350	6.719	1008.067
18170	1008.400	6.276	1008.120
18171	1008.450	5.660	1008.172
18172	1008.500	5.010	1008.218
18173	1008.550	4.265	1008.271
18174	1008.600	3.282	1008.320
18175	1008.650	2.214	1008.367
18176	1008.700	1.171	1008.415
18177	1008.750	0.090	1008.469
18178	1008.800	-0.906	1008.515
18179	1008.850	-2.000	1008.570
18180	1008.900	-2.938	1008.618
18181	1008.950	-4.143	1008.669
18182	1009.000	-5.223	1008.716
18183	1009.050	-5.996	1008.767
18184	1009.100	-6.550	1008.820
18185	1009.150	-7.069	1008.866
18186	1009.200	-7.476	1008.918
18187	1009.250	-7.729	1008.968
18188	1009.300	-7.619	1009.014
18189	1009.350	-7.560	1009.068
18190	1009.400	-7.447	1009.122
18191	1009.450	-7.487	1009.168
18192	1009.500	-7.482	1009.215
18193	1009.550	-7.154	1009.267
18194	1009.600	-6.781	1009.319
18195	1009.650	-6.388	1009.371
18196	1009.700	-5.975	1009.420
18197	1009.750	-5.521	1009.471
18198	1009.800	-4.373	1009.517
18199	1009.850	-3.100	1009.567
18200	1009.900	-2.283	1009.619
18201	1009.950	-1.359	1009.670
18202	1010.000	-0.377	1009.716
18203	1010.050	1.116	1009.768
18204	1010.100	2.333	1009.820
18205	1010.150	3.105	1009.868
18206	1010.200	3.833	1009.920
18207	1010.250	4.759	1009.967
18208	1010.300	5.926	1010.017
18209	1010.350	6.543	1010.072
18210	1010.400	6.429	1010.116
18211	1010.450	6.566	1010.167
18212	1010.500	6.915	1010.221
18213	1010.550	7.224	1010.268
18214	1010.600	6.876	1010.318
18215	1010.650	6.181	1010.369
18216	1010.700	6.020	1010.417
18217	1010.750	5.910	1010.467
18218	1010.800	5.759	1010.523
18219	1010.850	5.244	1010.566
18220	1010.900	4.552	1010.620
18221	1010.950	4.192	1010.669
18222	1011.000	3.887	1010.719
18223	1011.050	3.476	1010.769
18224	1011.100	2.702	1010.819
18225	1011.150	1.982	1010.866
18226	1011.200	1.660	1010.918
18227	1011.250	1.556	1010.970
18228	1011.300	1.152	1011.016
18229	1011.350	0.458	1011.068
18230	1011.400	-0.365	1011.116
18231	1011.450	-0.691	1011.170
18232	1011.500	-0.953	1011.216
18233	1011.550	-1.634	1011.268
18234	1011.600	-2.446	1011.324
18235	1011.650	-3.188	1011.369
18236	1011.700	-3.617	1011.416
18237	1011.750	-4.115	1011.469
18238	1011.800	-4.778	1011.521
18239	1011.850	-5.354	1011.570
18240	1011.900	-5.904	1011.620
18241	1011.950	-6.053	1011.667
18242	1012.000	-6.352	1011.723
18243	1012.050	-6.678	1011.767
18244	1012.100	-6.895	1011.818
18245	1012.150	-6.853	1011.869
18246	1012.200	-6.388	1011.918
18247	1012.250	-6.032	1011.969
18248	1012.300	-5.926	1012.019
18249	1012.350	-5.680	1012.068
18250	1012.400	-5.135	1012.120
18251	1012.450	-4.398	1012.169
18252	1012.500	-3.829	1012.218
18253	1012.550	-3.426	1012.271
18254	1012.600	-2.692	1012.316
18255	1012.650	-1.805	1012.373
18256	1012.700	-0.648	1012.416
18257	1012.750	0.399	1012.471
18258	1012.800	1.025	1012.518
18259	1012.850	1.671	1012.570
18260	1012.900	2.481	1012.619
18261	1012.950	3.335	1012.671
18262	1013.000	3.809	1012.717
18263	1013.050	3.985	1012.770
18264	1013.100	4.730	1012.819
18265	1013.150	5.972	1012.868
18266	1013.200	7.254	1012.920
18267	1013.250	7.906	1012.972
18268	1013.300	8.065	1013.020
18269	1013.350	8.682	1013.070
18270	1013.400	9.263	1013.116
18271	1013.450	9.414	1013.169
18272	1013.500	8.795	1013.220
18273	1013.550	7.892	1013.268
18274	1013.600	7.495	1013.316
18275	1013.650	6.890	1013.370
18276	1013.700	5.833	1013.420
18277	1013.750	4.362	1013.470
18278	1013.800	3.324	1013.514
18279	1013.850	2.543	1013.567
18280	1013.900	1.642	1013.618
18281	1013.950	0.472	1013.669
18282	1014.000	-0.773	1013.716
18283	1014.050	-1.760	1013.771
18284	1014.100	-2.632	1013.820
18285	1014.150	-3.570	1013.870
18286	1014.200	-4.253	1013.921
18287	1014.250	-5.038	1013.972
18288	1014.300	-5.530	1014.020
18289	1014.350	-6.127	1014.069
18290	1014.400	-6.577	1014.121
18291	1014.450	-6.891	1014.167
18292	1014.500	-7.155	1014.216
18293	1014.550	-7.281	1014.267
18294	1014.600	-7.484	1014.320
18295	1014.650	-7.340	1014.370
18296	1014.700	-7.103	1014.419
18297	1014.750	-6.945	1014.470
18298	1014.800	-6.763	1014.515
18299	1014.850	-6.539	1014.569
18300	1014.900	-5.939	1014.621
18301	1014.950	-5.439	1014.668
18302	1015.000	-4.817	1014.719
18303	1015.050	-4.143	1014.771
18304	1015.100	-3.482	1014.815
18305	1015.150	-2.666	1014.868
18306	1015.200	-1.710	1014.917
18307	1015.250	-0.757	1014.968
18308	1015.300	0.149	1015.017
18309	1015.350	0.898	1015.071
18310	1015.400	1.716	1015.119
18311	1015.450	2.553	1015.168
18312	1015.500	3.257	1015.220
18313	1015.550	3.757	1015.269
18314	1015.600	4.053	1015.318
18315	1015.650	4.732	1015.371
18316	1015.700	5.613	1015.418
18317	1015.750	6.377	1015.468
18318	1015.800	6.985	1015.518
18319	1015.850	7.269	1015.568
18320	1015.900	7.671	1015.620
18321	1015.950	7.994	1015.668
18322	1016.000	8.012	1015.716
18323	1016.050	7.730	1015.768
18324	1016.100	7.115	1015.817
18325	1016.150	6.624	1015.869
18326	1016.200	6.206	1015.918
18327	1016.250	5.761	1015.974
18328	1016.300	4.921	1016.019
18329	1016.350	3.947	1016.068
18330	1016.400	3.019	1016.119
18331	1016.450	2.513	1016.167
18332	1016.500	2.027	1016.220
18333	1016.550	1.276	1016.268
18334	1016.600	0.373	1016.320
18335	1016.650	-0.327	1016.367
18336	1016.700	-0.816	1016.421
18337	1016.750	-1.426	1016.463
18338	1016.800	-2.314	1016.519
18339	1016.850	-3.184	1016.566
18340	1016.900	-4.065	1016.619
18341	1016.950	-4.737	1016.670
18342	1017.000	-5.375	1016.718
18343	1017.050	-6.308	1016.770
18344	1017.100	-7.008	1016.820
18345	1017.150	-7.742	1016.866
18346	1017.200	-8.003	1016.921
18347	1017.250	-8.142	1016.970
18348	1017.300	-8.493	1017.020
18349	1017.350	-8.599	1017.068
18350	1017.400	-8.609	1017.116
18351	1017.450	-8.055	1017.171
18352	1017.500	-7.207	1017.221
18353	1017.550	-6.546	1017.267
18354	1017.600	-5.740	1017.316
18355	1017.650	-4.944	1017.373
18356	1017.700	-3.817	1017.417
18357	1017.750	-2.623	1017.466
18358	1017.800	-1.764	1017.518
18359	1017.850	-0.822	1017.567
18360	1017.900	-0.021	1017.621
18361	1017.950	1.091	1017.669
18362	1018.000	2.254	1017.718
18363	1018.050	2.929	1017.773
18364	1018.100	3.636	1017.819
18365	1018.150	4.273	1017.866
18366	1018.200	5.110	1017.916
18367	1018.250	5.946	1017.970
18368	1018.300	6.326	1018.019
18369	1018.350	6.662	1018.067
18370	1018.400	7.009	1018.116
18371	1018.450	7.519	1018.170
18372	1018.500	7.962	1018.213
18373	1018.550	7.828	1018.270
18374	1018.600	7.545	1018.314
18375	1018.650	7.453	1018.366
18376	1018.700	7.291	1018.415
18377	1018.750	6.771	1018.470
18378	1018.800	5.719	1018.519
18379	1018.850	4.876	1018.564
18380	1018.900	4.248	1018.616
18381	1018.950	3.549	1018.669
18382	1019.000	2.388	1018.714
18383	1019.050	1.235	1018.768
18384	1019.100	0.563	1018.818
18385	1019.150	-0.053	1018.865
18386	1019.200	-0.839	1018.918
18387	1019.250	-1.545	1018.969
18388	1019.300	-1.796	1019.019
18389	1019.350	-1.816	1019.066
18390	1019.400	-2.077	1019.119
18391	1019.450	-2.536	1019.172
18392	1019.500	-2.922	1019.217
18393	1019.550	-3.159	1019.270
18394	1019.600	-3.310	1019.318
18395	1019.650	-3.749	1019.368
18396	1019.700	-4.245	1019.420
18397	1019.750	-4.585	1019.470
18398	1019.800	-5.075	1019.517
18399	1019.850	-5.466	1019.569
18400	1019.900	-6.001	1019.619
18401	1019.950	-6.524	1019.669
18402	1020.000	-6.849	1019.719
18403	1020.050	-7.101	1019.772
18404	1020.100	-6.936	1019.820
18405	1020.150	-6.618	1019.870
18406	1020.200	-6.448	1019.918
18407	1020.250	-6.361	1019.970
18408	1020.300	-5.885	1020.017
18409	1020.350	-5.069	1020.068
18410	1020.400	-4.008	1020.121
18411	1020.450	-3.346	1020.169
18412	1020.500	-2.646	1020.216
18413	1020.550	-1.714	1020.266
18414	1020.600	-0.474	1020.318
18415	1020.650	0.721	1020.371
18416	1020.700	1.497	1020.421
18417	1020.750	2.332	1020.467
18418	1020.800	3.292	1020.515
18419	1020.850	4.647	1020.574
18420	1020.900	5.589	1020.619
18421	1020.950	5.969	1020.667
18422	1021.000	6.488	1020.718
18423	1021.050	7.100	1020.769
18424	1021.100	7.832	1020.820
18425	1021.150	8.186	1020.869
18426	1021.200	8.359	1020.920
18427	1021.250	8.490	1020.967
18428	1021.300	8.503	1021.016
18429	1021.350	8.434	1021.068
18430	1021.400	8.012	1021.117
18431	1021.450	7.414	1021.168
18432	1021.500	6.722	1021.221
18433	1021.550	5.987	1021.273
18434	1021.600	5.362	1021.316
18435	1021.650	4.479	1021.371
18436	1021.700	3.293	1021.417
18437	1021.750	2.280	1021.466
18438	1021.800	1.285	1021.521
18439	1021.850	0.244	1021.569
18440	1021.900	-0.830	1021.617
18441	1021.950	-1.772	1021.671
18442	1022.000	-2.519	1021.718
18443	1022.050	-3.444	1021.773
18444	1022.100	-4.485	1021.821
18445	1022.150	-5.433	1021.865
18446	1022.200	-6.089	1021.921
18447	1022.250	-6.598	1021.967
18448	1022.300	-7.202	1022.017
18449	1022.350	-7.697	1022.067
18450	1022.400	-7.801	1022.119
18451	1022.450	-7.643	1022.166
18452	1022.500	-7.601	1022.219
18453	1022.550	-7.671	1022.270
18454	1022.600	-7.669	1022.322
18455	1022.650	-7.341	1022.370
18456	1022.700	-6.849	1022.417
18457	1022.750	-6.560	1022.467
18458	1022.800	-6.182	1022.519
18459	1022.850	-5.605	1022.567
18460	1022.900	-4.827	1022.618
18461	1022.950	-3.800	1022.671
18462	1023.000	-2.793	1022.718
18463	1023.050	-1.917	1022.771
18464	1023.100	-1.002	1022.822
18465	1023.150	-0.073	1022.868
18466	1023.200	1.176	1022.917
18467	1023.250	2.099	1022.968
18468	1023.300	2.722	1023.013
18469	1023.350	3.465	1023.069
18470	1023.400	4.366	1023.118
18471	1023.450	5.273	1023.166
18472	1023.500	5.775	1023.222
18473	1023.550	5.816	1023.267
18474	1023.600	6.025	1023.319
18475	1023.650	6.378	1023.369
18476	1023.700	6.564	1023.422
18477	1023.750	6.518	1023.468
18478	1023.800	6.252	1023.521
18479	1023.850	6.257	1023.568
18480	1023.900	6.424	1023.616
18481	1023.950	6.433	1023.666
18482	1024.000	6.143	1023.716
18483	1024.050	5.653	1023.771
18484	1024.100	5.405	1023.821
18485	1024.150	5.428	1023.867
18486	1024.200	5.073	1023.924
18487	1024.250	4.597	1023.968
18488	1024.300	3.983	1024.018
18489	1024.350	3.357	1024.070
18490	1024.400	2.780	1024.119
18491	1024.450	1.819	1024.168
18492	1024.500	0.806	1024.219
18493	1024.550	-0.321	1024.267
18494	1024.600	-1.155	1024.320
18495	1024.650	-1.848	1024.368
18496	1024.700	-2.845	1024.419
18497	1024.750	-3.814	1024.469
18498	1024.800	-4.856	1024.520
18499	1024.850	-5.727	1024.570
18500	1024.900	-6.224	1024.619
18501	1024.950	-6.827	1024.670
18502	1025.000	-7.316	1024.719
18503	1025.050	-7.649	1024.769
18504	1025.100	-7.701	1024.819
18505	1025.150	-7.377	1024.869
18506	1025.200	-7.387	1024.921
18507	1025.250	-7.511	1024.967
18508	1025.300	-7.406	1025.022
18509	1025.350	-7.211	1025.070
18510	1025.400	-6.556	1025.116
18511	1025.450	-6.317	1025.167
18512	1025.500	-6.091	1025.220
18513	1025.550	-5.418	1025.271
18514	1025.600	-4.667	1025.320
18515	1025.650	-3.626	1025.368
18516	1025.700	-2.855	1025.421
18517	1025.750	-1.957	1025.469
18518	1025.800	-0.720	1025.517
18519	1025.850	0.525	1025.566
18520	1025.900	1.881	1025.622
18521	1025.950	3.068	1025.669
18522	1026.000	4.280	1025.718
18523	1026.050	5.287	1025.770
18524	1026.100	6.147	1025.818
18525	1026.150	6.966	1025.870
18526	1026.200	7.333	1025.915
18527	1026.250	7.467	1025.972
18528	1026.300	7.699	1026.019
18529	1026.350	7.875	1026.070
18530	1026.400	8.034	1026.116
18531	1026.450	7.712	1026.167
18532	1026.500	7.291	1026.219
18533	1026.550	7.022	1026.277
18534	1026.600	6.728	1026.319
18535	1026.650	6.428	1026.367
18536	1026.700	5.690	1026.418
18537	1026.750	4.869	1026.464
18538	1026.800	4.273	1026.519
18539	1026.850	3.766	1026.571
18540	1026.900	3.068	1026.619
18541	1026.950	2.049	1026.669
18542	1027.000	1.206	1026.722
18543	1027.050	0.674	1026.770
18544	1027.100	-0.059	1026.821
18545	1027.150	-0.999	1026.871
18546	1027.200	-2.125	1026.918
18547	1027.250	-2.839	1026.970
18548	1027.300	-3.234	1027.019
18549	1027.350	-3.817	1027.069
18550	1027.400	-4.487	1027.120
18551	1027.450	-5.013	1027.170
18552	1027.500	-5.287	1027.221
18553	1027.550	-5.305	1027.270
18554	1027.600	-5.767	1027.320
18555	1027.650	-6.048	1027.371
18556	1027.700	-6.104	1027.420
18557	1027.750	-5.884	1027.468
18558	1027.800	-5.776	1027.520
18559	1027.850	-5.886	1027.569
18560	1027.900	-5.798	1027.616
18561	1027.950	-5.694	1027.669
18562	1028.000	-5.545	1027.719
18563	1028.050	-5.413	1027.768
18564	1028.100	-5.288	1027.819
18565	1028.150	-4.965	1027.867
18566	1028.200	-4.535	1027.920
18567	1028.250	-4.013	1027.966
18568	1028.300	-3.514	1028.019
18569	1028.350	-3.010	1028.066
18570	1028.400	-2.288	1028.119
18571	1028.450	-1.375	1028.166
18572	1028.500	-0.594	1028.219
18573	1028.550	0.354	1028.270
18574	1028.600	1.292	1028.319
18575	1028.650	2.378	1028.368
18576	1028.700	3.189	1028.412
18577	1028.750	4.058	1028.467
18578	1028.800	4.994	1028.518
18579	1028.850	5.629	1028.566
18580	1028.900	6.303	1028.619
18581	1028.950	7.020	1028.670
18582	1029.000	7.601	1028.718
18583	1029.050	8.167	1028.767
18584	1029.100	8.168	1028.819
18585	1029.150	8.261	1028.871
18586	1029.200	8.325	1028.918
18587	1029.250	8.352	1028.971
18588	1029.300	7.974	1029.020
18589	1029.350	7.228	1029.065
18590	1029.400	6.646	1029.120
18591	1029.450	6.002	1029.168
18592	1029.500	5.226	1029.218
18593	1029.550	4.150	1029.272
18594	1029.600	3.010	1029.318
18595	1029.650	2.364	1029.366
18596	1029.700	1.576	1029.421
18597	1029.750	0.523	1029.469
18598	1029.800	-0.473	1029.520
18599	1029.850	-1.564	1029.570
18600	1029.900	-2.317	1029.622
18601	1029.950	-3.378	1029.667
18602	1030.000	-4.456	1029.723
18603	1030.050	-5.312	1029.770
18604	1030.100	-5.943	1029.823
18605	1030.150	-6.477	1029.867
18606	1030.200	-7.105	1029.918
18607	1030.250	-7.530	1029.969
18608	1030.300	-7.827	1030.017
18609	1030.350	-8.165	1030.073
18610	1030.400	-8.188	1030.120
18611	1030.450	-8.120	1030.167
18612	1030.500	-8.035	1030.223
18613	1030.550	-7.703	1030.271
18614	1030.600	-7.328	1030.319
18615	1030.650	-6.742	1030.368
18616	1030.700	-6.195	1030.416
18617	1030.750	-5.711	1030.469
18618	1030.800	-4.884	1030.524
18619	1030.850	-3.863	1030.570
18620	1030.900	-2.718	1030.623
18621	1030.950	-1.832	1030.665
18622	1031.000	-1.076	1030.717
18623	1031.050	-0.175	1030.769
18624	1031.100	0.825	1030.816
18625	1031.150	1.834	1030.867
18626	1031.200	2.555	1030.919
18627	1031.250	3.267	1030.968
18628	1031.300	4.240	1031.018
18629	1031.350	5.237	1031.066
18630	1031.400	6.077	1031.117
18631	1031.450	6.400	1031.168
18632	1031.500	6.650	1031.216
18633	1031.550	6.990	1031.271
18634	1031.600	7.324	1031.321
18635	1031.650	7.498	1031.370
18636	1031.700	7.396	1031.421
18637	1031.750	7.107	1031.472
18638	1031.800	7.043	1031.518
18639	1031.850	6.921	1031.566
18640	1031.900	6.647	1031.622
18641	1031.950	6.058	1031.667
18642	1032.000	5.447	1031.720
18643	1032.050	5.055	1031.768
18644	1032.100	4.692	1031.817
18645	1032.150	3.986	1031.866
18646	1032.200	3.042	1031.916
18647	1032.250	2.193	1031.967
18648	1032.300	1.741	1032.017
18649	1032.350	1.188	1032.069
18650	1032.400	0.432	1032.117
18651	1032.450	-0.395	1032.169
18652	1032.500	-0.987	1032.218
18653	1032.550	-1.584	1032.268
18654	1032.600	-2.393	1032.320
18655	1032.650	-3.421	1032.367
18656	1032.700	-4.321	1032.419
18657	1032.750	-5.355	1032.469
18658	1032.800	-6.085	1032.516
18659	1032.850	-6.872	1032.567
18660	1032.900	-7.851	1032.619
18661	1032.950	-8.457	1032.670
18662	1033.000	-8.842	1032.717
18663	1033.050	-8.847	1032.771
18664	1033.100	-8.771	1032.818
18665	1033.150	-8.862	1032.867
18666	1033.200	-8.510	1032.919
18667	1033.250	-7.874	1032.964
18668	1033.300	-7.015	1033.023
18669	1033.350	-6.293	1033.072
18670	1033.400	-5.733	1033.122
18671	1033.450	-4.575	1033.170
18672	1033.500	-3.495	1033.220
18673	1033.550	-2.446	1033.268
18674	1033.600	-1.547	1033.316
18675	1033.650	-0.744	1033.369
18676	1033.700	0.453	1033.417
18677	1033.750	1.482	1033.462
18678	1033.800	2.273	1033.519
18679	1033.850	3.125	1033.572
18680	1033.900	3.821	1033.618
18681	1033.950	4.780	1033.667
18682	1034.000	5.491	1033.720
18683	1034.050	6.158	1033.772
18684	1034.100	6.878	1033.818
18685	1034.150	7.455	1033.871
18686	1034.200	7.964	1033.915
18687	1034.250	8.375	1033.970
18688	1034.300	8.787	1034.016
18689	1034.350	9.113	1034.066
18690	1034.400	9.075	1034.121
18691	1034.450	8.777	1034.165
18692	1034.500	8.385	1034.217
18693	1034.550	7.715	1034.273
18694	1034.600	6.895	1034.320
18695	1034.650	5.798	1034.370
18696	1034.700	4.737	1034.419
18697	1034.750	3.707	1034.472
18698	1034.800	2.611	1034.519
18699	1034.850	1.477	1034.571
18700	1034.900	0.430	1034.619
18701	1034.950	-0.438	1034.667
18702	1035.000	-1.210	1034.715
18703	1035.050	-1.923	1034.766
18704	1035.100	-2.943	1034.817
18705	1035.150	-3.726	1034.870
18706	1035.200	-4.264	1034.919
18707	1035.250	-4.749	1034.969
18708	1035.300	-5.452	1035.019
18709	1035.350	-6.106	1035.069
18710	1035.400	-6.612	1035.121
18711	1035.450	-6.839	1035.168
18712	1035.500	-7.207	1035.219
18713	1035.550	-7.579	1035.272
18714	1035.600	-7.886	1035.314
18715	1035.650	-7.779	1035.370
18716	1035.700	-7.385	1035.423
18717	1035.750	-7.157	1035.468
18718	1035.800	-6.864	1035.517
18719	1035.850	-6.231	1035.569
18720	1035.900	-5.428	1035.617
18721	1035.950	-4.595	1035.668
18722	1036.000	-4.020	1035.721
18723	1036.050	-3.404	1035.768
18724	1036.100	-2.559	1035.818
18725	1036.150	-1.968	1035.864
18726	1036.200	-1.305	1035.922
18727	1036.250	-0.589	1035.969
18728	1036.300	0.130	1036.019
18729	1036.350	0.929	1036.065
18730	1036.400	1.503	1036.118
18731	1036.450	2.020	1036.163
18732	1036.500	2.597	1036.218
18733	1036.550	3.249	1036.265
18734	1036.600	3.850	1036.319
18735	1036.650	4.373	1036.368
18736	1036.700	4.983	1036.419
18737	1036.750	5.580	1036.473
18738	1036.800	6.202	1036.519
18739	1036.850	6.751	1036.570
18740	1036.900	7.177	1036.612
18741	1036.950	7.602	1036.669
18742	1037.000	7.825	1036.719
18743	1037.050	8.060	1036.767
18744	1037.100	8.090	1036.816
18745	1037.150	7.896	1036.867
18746	1037.200	7.521	1036.916
18747	1037.250	6.851	1036.965
18748	1037.300	6.090	1037.013
18749	1037.350	5.263	1037.072
18750	1037.400	4.265	1037.118
18751	1037.450	3.331	1037.170
18752	1037.500	2.200	1037.218
18753	1037.550	1.271	1037.267
18754	1037.600	0.495	1037.318
18755	1037.650	-0.386	1037.368
18756	1037.700	-1.312	1037.415
18757	1037.750	-2.432	1037.471
18758	1037.800	-3.315	1037.521
18759	1037.850	-3.856	1037.567
18760	1037.900	-4.634	1037.624
18761	1037.950	-5.560	1037.665
18762	1038.000	-6.441	1037.717
18763	1038.050	-6.890	1037.765
18764	1038.100	-7.166	1037.818
18765	1038.150	-7.622	1037.867
18766	1038.200	-8.141	1037.918
18767	1038.250	-8.272	1037.967
18768	1038.300	-8.122	1038.018
18769	1038.350	-8.017	1038.068
18770	1038.400	-7.983	1038.117
18771	1038.450	-7.794	1038.171
18772	1038.500	-7.320	1038.219
18773	1038.550	-6.474	1038.265
18774	1038.600	-5.761	1038.316
18775	1038.650	-5.117	1038.367
18776	1038.700	-4.281	1038.422
18777	1038.750	-3.277	1038.468
18778	1038.800	-2.119	1038.522
18779	1038.850	-1.327	1038.566
18780	1038.900	-0.537	1038.617
18781	1038.950	0.418	1038.668
18782	1039.000	1.788	1038.716
18783	1039.050	3.008	1038.768
18784	1039.100	3.856	1038.819
18785	1039.150	4.607	1038.870
18786	1039.200	5.463	1038.920
18787	1039.250	6.407	1038.969
18788	1039.300	7.008	1039.019
18789	1039.350	7.377	1039.070
18790	1039.400	7.574	1039.118
18791	1039.450	7.906	1039.170
18792	1039.500	8.127	1039.218
18793	1039.550	8.139	1039.267
18794	1039.600	7.824	1039.318
18795	1039.650	7.398	1039.365
18796	1039.700	7.207	1039.416
18797	1039.750	6.930	1039.470
18798	1039.800	6.421	1039.520
18799	1039.850	5.802	1039.570
18800	1039.900	4.959	1039.618
18801	1039.950	4.241	1039.669
18802	1040.000	3.333	1039.720
18803	1040.050	2.603	1039.764
18804	1040.100	1.808	1039.824
18805	1040.150	0.755	1039.869
18806	1040.200	0.059	1039.918
18807	1040.250	-0.650	1039.969
18808	1040.300	-1.359	1040.018
18809	1040.350	-2.201	1040.067
18810	1040.400	-3.109	1040.116
18811	1040.450	-3.782	1040.166
18812	1040.500	-4.199	1040.218
18813	1040.550	-4.840	1040.270
18814	1040.600	-5.388	1040.317
18815	1040.650	-5.993	1040.372
18816	1040.700	-6.314	1040.419
18817	1040.750	-6.491	1040.465
18818	1040.800	-6.801	1040.516
18819	1040.850	-7.114	1040.570
18820	1040.900	-7.455	1040.619
18821	1040.950	-7.515	1040.670
18822	1041.000	-7.406	1040.719
18823	1041.050	-7.464	1040.767
18824	1041.100	-7.389	1040.820
18825	1041.150	-7.206	1040.868
18826	1041.200	-6.728	1040.917
18827	1041.250	-5.970	1040.969
18828	1041.300	-5.370	1041.015
18829	1041.350	-4.547	1041.069
18830	1041.400	-3.514	1041.121
18831	1041.450	-2.315	1041.167
18832	1041.500	-1.076	1041.219
18833	1041.550	-0.021	1041.269
18834	1041.600	1.181	1041.314
18835	1041.650	2.413	1041.373
18836	1041.700	3.765	1041.421
18837	1041.750	4.907	1041.468
