Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
13607	880.300	-6.900	880.172
13608	880.350	-7.221	880.222
13609	880.400	-7.662	880.272
13610	880.450	-7.891	880.323
13611	880.500	-7.919	880.369
13612	880.550	-8.195	880.423
13613	880.600	-8.455	880.476
13614	880.650	-8.430	880.520
13615	880.700	-8.081	880.572
13616	880.750	-7.482	880.625
13617	880.800	-6.860	880.674
13618	880.850	-6.100	880.723
13619	880.900	-5.351	880.773
13620	880.950	-4.670	880.823
13621	881.000	-3.831	880.874
13622	881.050	-2.407	880.923
13623	881.100	-1.061	880.976
13624	881.150	-0.289	881.026
13625	881.200	0.432	881.075
13626	881.250	1.681	881.125
13627	881.300	3.232	881.176
13628	881.350	4.293	881.224
13629	881.400	4.600	881.273
13630	881.450	4.998	881.323
13631	881.500	5.993	881.372
13632	881.550	7.065	881.424
13633	881.600	7.584	881.473
13634	881.650	7.627	881.521
13635	881.700	7.906	881.572
13636	881.750	8.800	881.625
13637	881.800	9.687	881.672
13638	881.850	9.871	881.721
13639	881.900	9.518	881.771
13640	881.950	9.239	881.822
13641	882.000	9.530	881.872
13642	882.050	9.596	881.922
13643	882.100	8.796	881.972
13644	882.150	7.487	882.019
13645	882.200	6.592	882.074
13646	882.250	6.213	882.121
13647	882.300	5.321	882.167
13648	882.350	3.503	882.222
13649	882.400	1.567	882.274
13650	882.450	0.409	882.323
13651	882.500	-0.455	882.373
13652	882.550	-1.865	882.419
13653	882.600	-3.630	882.471
13654	882.650	-5.147	882.517
13655	882.700	-6.391	882.570
13656	882.750	-7.471	882.624
13657	882.800	-8.477	882.672
13658	882.850	-9.476	882.724
13659	882.900	-10.145	882.773
13660	882.950	-10.272	882.824
13661	883.000	-10.443	882.874
13662	883.050	-10.654	882.920
13663	883.100	-10.974	882.973
13664	883.150	-11.161	883.022
13665	883.200	-10.854	883.073
13666	883.250	-10.219	883.122
13667	883.300	-9.395	883.175
13668	883.350	-8.712	883.224
13669	883.400	-7.545	883.274
13670	883.450	-5.693	883.322
13671	883.500	-3.868	883.369
13672	883.550	-2.531	883.421
13673	883.600	-1.477	883.472
13674	883.650	0.176	883.519
13675	883.700	1.669	883.571
13676	883.750	2.601	883.623
13677	883.800	3.527	883.673
13678	883.850	4.704	883.721
13679	883.900	5.772	883.774
13680	883.950	6.314	883.824
13681	884.000	6.534	883.874
13682	884.050	6.893	883.924
13683	884.100	7.122	883.970
13684	884.150	7.220	884.024
13685	884.200	7.200	884.072
13686	884.250	7.343	884.123
13687	884.300	7.649	884.174
13688	884.350	7.593	884.221
13689	884.400	7.720	884.271
13690	884.450	7.955	884.322
13691	884.500	7.891	884.372
13692	884.550	7.354	884.423
13693	884.600	6.737	884.475
13694	884.650	6.364	884.525
13695	884.700	6.152	884.574
13696	884.750	5.730	884.624
13697	884.800	5.105	884.674
13698	884.850	4.219	884.722
13699	884.900	3.166	884.774
13700	884.950	1.949	884.823
13701	885.000	0.673	884.871
13702	885.050	-0.256	884.924
13703	885.100	-1.087	884.973
13704	885.150	-1.753	885.026
13705	885.200	-2.829	885.075
13706	885.250	-4.131	885.121
13707	885.300	-5.336	885.174
13708	885.350	-6.520	885.227
13709	885.400	-7.383	885.272
13710	885.450	-7.783	885.323
13711	885.500	-7.895	885.373
13712	885.550	-7.893	885.421
13713	885.600	-7.779	885.473
13714	885.650	-7.438	885.523
13715	885.700	-7.189	885.579
13716	885.750	-7.043	885.627
13717	885.800	-7.315	885.678
13718	885.850	-7.811	885.726
13719	885.900	-8.185	885.773
13720	885.950	-7.621	885.819
13721	886.000	-6.639	885.875
13722	886.050	-5.809	885.919
13723	886.100	-4.917	885.973
13724	886.150	-4.109	886.023
13725	886.200	-3.149	886.070
13726	886.250	-2.334	886.126
13727	886.300	-1.720	886.176
13728	886.350	-0.846	886.222
13729	886.400	0.366	886.273
13730	886.450	2.125	886.324
13731	886.500	3.657	886.373
13732	886.550	4.603	886.422
13733	886.600	5.373	886.475
13734	886.650	5.959	886.523
13735	886.700	6.423	886.574
13736	886.750	6.574	886.623
13737	886.800	6.751	886.669
13738	886.850	7.218	886.725
13739	886.900	7.815	886.772
13740	886.950	8.542	886.825
13741	887.000	8.931	886.871
13742	887.050	8.631	886.923
13743	887.100	8.034	886.974
13744	887.150	7.361	887.026
13745	887.200	6.421	887.072
13746	887.250	5.510	887.125
13747	887.300	5.309	887.171
13748	887.350	5.609	887.222
13749	887.400	5.525	887.274
13750	887.450	5.023	887.322
13751	887.500	4.284	887.372
13752	887.550	2.954	887.422
13753	887.600	1.282	887.473
13754	887.650	-0.016	887.522
13755	887.700	-0.933	887.575
13756	887.750	-1.198	887.624
13757	887.800	-1.582	887.677
13758	887.850	-2.743	887.726
13759	887.900	-4.411	887.774
13760	887.950	-5.783	887.819
13761	888.000	-6.751	887.873
13762	888.050	-7.773	887.923
13763	888.100	-8.594	887.972
13764	888.150	-8.250	888.017
13765	888.200	-7.406	888.074
13766	888.250	-6.958	888.127
13767	888.300	-7.153	888.174
13768	888.350	-7.494	888.222
13769	888.400	-7.406	888.276
13770	888.450	-7.171	888.323
13771	888.500	-6.759	888.373
13772	888.550	-6.065	888.422
13773	888.600	-5.057	888.473
13774	888.650	-3.970	888.526
13775	888.700	-3.323	888.574
13776	888.750	-3.041	888.624
13777	888.800	-2.851	888.673
13778	888.850	-2.794	888.717
13779	888.900	-2.900	888.772
13780	888.950	-2.638	888.827
13781	889.000	-1.635	888.874
13782	889.050	-0.102	888.924
13783	889.100	0.942	888.973
13784	889.150	1.589	889.027
13785	889.200	2.270	889.073
13786	889.250	3.084	889.122
13787	889.300	3.679	889.174
13788	889.350	4.188	889.223
13789	889.400	5.051	889.275
13790	889.450	6.651	889.320
13791	889.500	8.592	889.372
13792	889.550	9.531	889.424
13793	889.600	9.441	889.474
13794	889.650	8.936	889.520
13795	889.700	8.590	889.573
13796	889.750	8.253	889.620
13797	889.800	7.696	889.670
13798	889.850	7.395	889.724
13799	889.900	7.740	889.772
13800	889.950	7.883	889.824
13801	890.000	7.353	889.872
13802	890.050	6.370	889.921
13803	890.100	4.588	889.972
13804	890.150	2.910	890.021
13805	890.200	1.796	890.073
13806	890.250	1.085	890.125
13807	890.300	0.511	890.172
13808	890.350	-0.187	890.222
13809	890.400	-1.032	890.273
13810	890.450	-1.976	890.326
13811	890.500	-2.972	890.376
13812	890.550	-4.338	890.420
13813	890.600	-6.202	890.471
13814	890.650	-7.366	890.523
13815	890.700	-7.439	890.572
13816	890.750	-7.677	890.624
13817	890.800	-8.309	890.671
13818	890.850	-9.003	890.724
13819	890.900	-9.140	890.772
13820	890.950	-9.071	890.822
13821	891.000	-9.680	890.873
13822	891.050	-10.264	890.922
13823	891.100	-10.261	890.973
13824	891.150	-9.395	891.023
13825	891.200	-7.801	891.073
13826	891.250	-6.400	891.125
13827	891.300	-5.217	891.174
13828	891.350	-3.986	891.224
13829	891.400	-2.948	891.275
13830	891.450	-2.255	891.325
13831	891.500	-1.809	891.375
13832	891.550	-1.151	891.420
13833	891.600	0.113	891.471
13834	891.650	1.917	891.520
13835	891.700	3.639	891.572
13836	891.750	4.476	891.622
13837	891.800	4.877	891.672
13838	891.850	5.583	891.722
13839	891.900	6.205	891.772
13840	891.950	6.904	891.822
13841	892.000	7.540	891.875
13842	892.050	8.136	891.924
13843	892.100	9.065	891.974
13844	892.150	9.764	892.024
13845	892.200	9.913	892.071
13846	892.250	9.278	892.122
13847	892.300	8.266	892.170
13848	892.350	7.587	892.224
13849	892.400	7.101	892.273
13850	892.450	6.392	892.326
13851	892.500	5.544	892.373
13852	892.550	4.655	892.421
13853	892.600	4.129	892.472
13854	892.650	3.605	892.525
13855	892.700	2.296	892.571
13856	892.750	0.424	892.624
13857	892.800	-1.095	892.675
13858	892.850	-1.831	892.725
13859	892.900	-2.004	892.771
13860	892.950	-1.989	892.821
13861	893.000	-1.716	892.873
13862	893.050	-1.696	892.921
13863	893.100	-2.635	892.977
13864	893.150	-3.837	893.024
13865	893.200	-5.107	893.075
13866	893.250	-6.151	893.121
13867	893.300	-6.560	893.175
13868	893.350	-6.165	893.222
13869	893.400	-5.579	893.273
13870	893.450	-5.318	893.321
13871	893.500	-5.335	893.372
13872	893.550	-6.130	893.422
13873	893.600	-7.670	893.471
13874	893.650	-8.288	893.522
13875	893.700	-7.873	893.574
13876	893.750	-6.988	893.622
13877	893.800	-5.960	893.670
13878	893.850	-4.836	893.719
13879	893.900	-4.130	893.775
13880	893.950	-3.547	893.824
13881	894.000	-3.288	893.872
13882	894.050	-3.480	893.924
13883	894.100	-3.489	893.973
13884	894.150	-2.243	894.025
13885	894.200	-0.430	894.073
13886	894.250	1.010	894.121
13887	894.300	2.307	894.173
13888	894.350	3.569	894.221
13889	894.400	3.942	894.275
13890	894.450	3.367	894.322
13891	894.500	2.949	894.373
13892	894.550	3.117	894.420
13893	894.600	4.103	894.471
13894	894.650	6.039	894.524
13895	894.700	7.952	894.572
13896	894.750	9.037	894.621
13897	894.800	9.130	894.676
13898	894.850	8.550	894.722
13899	894.900	7.133	894.775
13900	894.950	5.603	894.822
13901	895.000	5.021	894.874
13902	895.050	5.212	894.924
13903	895.100	5.578	894.974
13904	895.150	6.056	895.022
13905	895.200	6.347	895.070
13906	895.250	5.537	895.122
13907	895.300	3.926	895.170
13908	895.350	2.361	895.224
13909	895.400	0.883	895.270
13910	895.450	0.142	895.322
13911	895.500	0.546	895.373
13912	895.550	1.447	895.423
13913	895.600	1.805	895.473
13914	895.650	1.315	895.521
13915	895.700	0.067	895.571
13916	895.750	-2.326	895.621
13917	895.800	-5.244	895.672
13918	895.850	-7.536	895.728
13919	895.900	-8.056	895.774
13920	895.950	-7.465	895.823
13921	896.000	-6.740	895.879
13922	896.050	-6.753	895.918
13923	896.100	-7.310	895.974
13924	896.150	-8.104	896.021
13925	896.200	-9.087	896.074
13926	896.250	-9.816	896.122
13927	896.300	-9.627	896.176
13928	896.350	-7.852	896.222
13929	896.400	-5.296	896.276
13930	896.450	-3.507	896.320
13931	896.500	-2.940	896.374
13932	896.550	-2.697	896.424
13933	896.600	-2.324	896.470
13934	896.650	-2.184	896.525
13935	896.700	-2.043	896.570
13936	896.750	-1.292	896.624
13937	896.800	0.276	896.674
13938	896.850	2.164	896.721
13939	896.900	3.242	896.770
13940	896.950	2.861	896.823
13941	897.000	2.151	896.871
13942	897.050	2.020	896.923
13943	897.100	2.232	896.978
13944	897.150	2.495	897.020
13945	897.200	3.154	897.074
13946	897.250	4.189	897.125
13947	897.300	5.264	897.173
13948	897.350	5.980	897.219
13949	897.400	5.847	897.274
13950	897.450	5.275	897.321
13951	897.500	5.255	897.373
13952	897.550	5.564	897.426
13953	897.600	5.953	897.473
13954	897.650	6.809	897.523
13955	897.700	8.031	897.573
13956	897.750	8.864	897.621
13957	897.800	8.519	897.674
13958	897.850	7.329	897.720
13959	897.900	5.476	897.772
13960	897.950	3.880	897.821
13961	898.000	3.399	897.873
13962	898.050	3.236	897.923
13963	898.100	2.581	897.975
13964	898.150	1.714	898.022
13965	898.200	0.597	898.073
13966	898.250	-1.033	898.125
13967	898.300	-3.336	898.174
13968	898.350	-5.492	898.222
13969	898.400	-6.469	898.274
13970	898.450	-6.861	898.321
13971	898.500	-6.657	898.371
13972	898.550	-6.162	898.424
13973	898.600	-6.188	898.474
13974	898.650	-6.402	898.521
13975	898.700	-6.608	898.573
13976	898.750	-7.105	898.621
13977	898.800	-7.821	898.672
13978	898.850	-7.841	898.722
13979	898.900	-7.058	898.768
13980	898.950	-5.864	898.821
13981	899.000	-4.718	898.873
13982	899.050	-4.378	898.925
13983	899.100	-4.773	898.975
13984	899.150	-4.722	899.022
13985	899.200	-4.502	899.073
13986	899.250	-4.789	899.125
13987	899.300	-4.806	899.174
13988	899.350	-3.607	899.222
13989	899.400	-1.766	899.273
13990	899.450	0.223	899.322
13991	899.500	1.693	899.374
13992	899.550	2.224	899.419
13993	899.600	2.248	899.474
13994	899.650	2.200	899.520
13995	899.700	2.377	899.573
13996	899.750	3.076	899.624
13997	899.800	4.374	899.671
13998	899.850	6.095	899.722
13999	899.900	7.623	899.773
14000	899.950	8.412	899.822
14001	900.000	8.034	899.875
14002	900.050	7.124	899.921
14003	900.100	6.663	899.970
14004	900.150	6.612	900.022
14005	900.200	6.908	900.070
14006	900.250	7.341	900.123
14007	900.300	7.590	900.175
14008	900.350	7.564	900.222
14009	900.400	7.231	900.273
14010	900.450	6.082	900.324
14011	900.500	4.012	900.373
14012	900.550	2.052	900.423
14013	900.600	1.188	900.473
14014	900.650	1.038	900.525
14015	900.700	1.017	900.575
14016	900.750	0.761	900.624
14017	900.800	0.106	900.675
14018	900.850	-1.032	900.722
14019	900.900	-2.538	900.777
14020	900.950	-4.563	900.823
14021	901.000	-6.270	900.874
14022	901.050	-7.137	900.921
14023	901.100	-6.554	900.975
14024	901.150	-5.743	901.021
14025	901.200	-5.480	901.071
14026	901.250	-5.524	901.124
14027	901.300	-5.856	901.172
14028	901.350	-6.335	901.223
14029	901.400	-6.648	901.272
14030	901.450	-6.741	901.326
14031	901.500	-6.402	901.371
14032	901.550	-5.231	901.424
14033	901.600	-3.460	901.470
14034	901.650	-2.308	901.523
14035	901.700	-2.213	901.573
14036	901.750	-2.878	901.622
14037	901.800	-4.070	901.676
14038	901.850	-4.455	901.724
14039	901.900	-3.707	901.775
14040	901.950	-2.737	901.828
14041	902.000	-1.833	901.873
14042	902.050	-0.330	901.922
14043	902.100	0.980	901.975
14044	902.150	1.021	902.024
14045	902.200	0.445	902.076
14046	902.250	-0.093	902.122
14047	902.300	-0.297	902.176
14048	902.350	0.999	902.224
14049	902.400	3.308	902.273
14050	902.450	5.082	902.323
14051	902.500	6.158	902.376
14052	902.550	6.883	902.423
14053	902.600	6.888	902.475
14054	902.650	5.992	902.521
14055	902.700	5.206	902.572
14056	902.750	5.551	902.624
14057	902.800	5.656	902.676
14058	902.850	6.124	902.724
14059	902.900	7.118	902.770
14060	902.950	7.516	902.822
14061	903.000	7.076	902.872
14062	903.050	6.162	902.923
14063	903.100	4.541	902.974
14064	903.150	2.971	903.022
14065	903.200	2.500	903.074
14066	903.250	2.682	903.124
14067	903.300	2.512	903.173
14068	903.350	2.248	903.221
14069	903.400	2.356	903.273
14070	903.450	1.571	903.324
14071	903.500	-0.636	903.374
14072	903.550	-3.074	903.422
14073	903.600	-4.968	903.473
14074	903.650	-5.429	903.522
14075	903.700	-4.711	903.575
14076	903.750	-3.823	903.620
14077	903.800	-3.534	903.674
14078	903.850	-3.707	903.722
14079	903.900	-4.341	903.775
14080	903.950	-6.090	903.821
14081	904.000	-8.084	903.870
14082	904.050	-8.978	903.921
14083	904.100	-8.253	903.973
14084	904.150	-6.583	904.021
14085	904.200	-5.268	904.072
14086	904.250	-4.712	904.121
14087	904.300	-5.004	904.171
14088	904.350	-5.548	904.219
14089	904.400	-6.078	904.271
14090	904.450	-6.639	904.321
14091	904.500	-6.439	904.370
14092	904.550	-4.628	904.427
14093	904.600	-1.332	904.473
14094	904.650	1.175	904.524
14095	904.700	1.917	904.571
14096	904.750	1.908	904.621
14097	904.800	1.985	904.673
14098	904.850	2.280	904.725
14099	904.900	2.659	904.769
14100	904.950	3.241	904.824
14101	905.000	4.334	904.872
14102	905.050	5.836	904.925
14103	905.100	7.293	904.977
14104	905.150	7.143	905.020
14105	905.200	5.482	905.074
14106	905.250	4.574	905.125
14107	905.300	4.555	905.175
14108	905.350	4.522	905.221
14109	905.400	4.442	905.270
14110	905.450	4.861	905.321
14111	905.500	5.746	905.374
14112	905.550	6.464	905.423
14113	905.600	6.374	905.472
14114	905.650	5.200	905.519
14115	905.700	3.553	905.574
14116	905.750	3.123	905.622
14117	905.800	3.386	905.673
14118	905.850	3.398	905.724
14119	905.900	3.087	905.775
14120	905.950	2.838	905.820
14121	906.000	2.460	905.873
14122	906.050	1.268	905.925
14123	906.100	-0.406	905.971
14124	906.150	-2.023	906.022
14125	906.200	-3.107	906.072
14126	906.250	-3.231	906.121
14127	906.300	-3.088	906.177
14128	906.350	-3.455	906.226
14129	906.400	-4.262	906.271
14130	906.450	-5.225	906.324
14131	906.500	-6.484	906.374
14132	906.550	-7.774	906.420
14133	906.600	-8.409	906.471
14134	906.650	-8.397	906.526
14135	906.700	-7.566	906.574
14136	906.750	-6.164	906.626
14137	906.800	-5.160	906.674
14138	906.850	-4.979	906.724
14139	906.900	-4.838	906.774
14140	906.950	-4.646	906.824
14141	907.000	-4.757	906.873
14142	907.050	-4.342	906.923
14143	907.100	-3.318	906.973
14144	907.150	-2.475	907.025
14145	907.200	-1.231	907.073
14146	907.250	0.506	907.121
14147	907.300	1.066	907.170
14148	907.350	0.326	907.226
14149	907.400	0.139	907.272
14150	907.450	0.306	907.325
14151	907.500	0.681	907.372
14152	907.550	1.498	907.423
14153	907.600	3.044	907.474
14154	907.650	4.464	907.525
14155	907.700	5.627	907.572
14156	907.750	6.125	907.621
14157	907.800	5.349	907.676
14158	907.850	4.611	907.726
14159	907.900	4.701	907.772
14160	907.950	5.088	907.816
14161	908.000	5.819	907.874
14162	908.050	7.167	907.926
14163	908.100	8.177	907.975
14164	908.150	8.445	908.025
14165	908.200	7.712	908.074
14166	908.250	5.969	908.120
14167	908.300	3.865	908.175
14168	908.350	2.460	908.223
14169	908.400	2.524	908.270
14170	908.450	3.053	908.325
14171	908.500	3.214	908.370
14172	908.550	2.912	908.422
14173	908.600	1.693	908.472
14174	908.650	-0.422	908.521
14175	908.700	-2.891	908.573
14176	908.750	-4.684	908.623
14177	908.800	-5.292	908.671
14178	908.850	-4.844	908.720
14179	908.900	-3.809	908.773
14180	908.950	-3.156	908.825
14181	909.000	-3.478	908.876
14182	909.050	-4.558	908.922
14183	909.100	-6.086	908.973
14184	909.150	-7.356	909.024
14185	909.200	-8.164	909.073
14186	909.250	-7.922	909.122
14187	909.300	-6.429	909.174
14188	909.350	-4.385	909.223
14189	909.400	-3.137	909.270
14190	909.450	-3.151	909.323
14191	909.500	-3.620	909.375
14192	909.550	-3.852	909.422
14193	909.600	-3.624	909.468
14194	909.650	-3.080	909.523
14195	909.700	-2.280	909.571
14196	909.750	-1.056	909.623
14197	909.800	0.537	909.671
14198	909.850	1.518	909.721
14199	909.900	1.397	909.770
14200	909.950	0.855	909.822
14201	910.000	0.710	909.873
14202	910.050	0.592	909.922
14203	910.100	0.233	909.970
14204	910.150	0.491	910.020
14205	910.200	1.312	910.068
14206	910.250	2.310	910.124
14207	910.300	3.295	910.177
14208	910.350	3.270	910.224
14209	910.400	2.381	910.275
14210	910.450	1.976	910.325
14211	910.500	2.280	910.371
14212	910.550	3.038	910.420
14213	910.600	4.183	910.473
14214	910.650	5.568	910.522
14215	910.700	6.423	910.572
14216	910.750	6.572	910.621
14217	910.800	6.227	910.673
14218	910.850	4.928	910.722
14219	910.900	3.987	910.770
14220	910.950	4.259	910.822
14221	911.000	4.633	910.875
14222	911.050	4.549	910.925
14223	911.100	4.109	910.970
14224	911.150	3.428	911.025
14225	911.200	2.063	911.074
14226	911.250	0.649	911.123
14227	911.300	-0.446	911.171
14228	911.350	-1.751	911.223
14229	911.400	-2.004	911.273
14230	911.450	-1.389	911.323
14231	911.500	-1.609	911.375
14232	911.550	-2.154	911.422
14233	911.600	-2.466	911.470
14234	911.650	-2.727	911.522
14235	911.700	-3.761	911.572
14236	911.750	-5.296	911.622
14237	911.800	-6.401	911.672
14238	911.850	-6.666	911.724
14239	911.900	-5.798	911.776
14240	911.950	-4.652	911.823
14241	912.000	-4.475	911.873
14242	912.050	-4.635	911.921
14243	912.100	-4.594	911.972
14244	912.150	-4.801	912.026
14245	912.200	-6.043	912.074
14246	912.250	-6.760	912.118
14247	912.300	-6.083	912.175
14248	912.350	-4.126	912.222
14249	912.400	-1.798	912.271
14250	912.450	-0.474	912.318
14251	912.500	-0.543	912.373
14252	912.550	-0.928	912.423
14253	912.600	-1.084	912.473
14254	912.650	-1.170	912.521
14255	912.700	-0.920	912.574
14256	912.750	0.611	912.622
14257	912.800	2.767	912.672
14258	912.850	4.828	912.720
14259	912.900	5.787	912.772
14260	912.950	5.306	912.820
14261	913.000	4.258	912.875
14262	913.050	3.890	912.922
14263	913.100	4.093	912.974
14264	913.150	4.493	913.022
14265	913.200	5.018	913.074
14266	913.250	5.965	913.124
14267	913.300	6.816	913.173
14268	913.350	7.023	913.223
14269	913.400	6.015	913.273
14270	913.450	3.922	913.322
14271	913.500	2.661	913.372
14272	913.550	2.902	913.423
14273	913.600	3.202	913.472
14274	913.650	3.053	913.525
14275	913.700	2.892	913.573
14276	913.750	2.927	913.621
14277	913.800	2.348	913.672
14278	913.850	1.023	913.723
14279	913.900	-0.751	913.776
14280	913.950	-2.201	913.822
14281	914.000	-2.403	913.874
14282	914.050	-1.809	913.925
14283	914.100	-1.586	913.972
14284	914.150	-1.840	914.024
