#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
5483	1064.430	4.025	1064.261
5484	1064.460	3.759	1064.289
5485	1064.490	3.552	1064.321
5486	1064.520	3.195	1064.347
5487	1064.550	3.065	1064.383
5488	1064.580	2.902	1064.412
5489	1064.610	2.696	1064.442
5490	1064.640	2.334	1064.469
5491	1064.670	2.007	1064.502
5492	1064.700	1.601	1064.530
5493	1064.730	1.178	1064.564
5494	1064.760	0.671	1064.594
5495	1064.790	0.361	1064.620
5496	1064.820	0.007	1064.648
5497	1064.850	-0.439	1064.681
5498	1064.880	-0.834	1064.709
5499	1064.910	-1.205	1064.741
5500	1064.940	-1.631	1064.774
5501	1064.970	-2.144	1064.803
5502	1065.000	-2.656	1064.834
5503	1065.030	-3.162	1064.859
5504	1065.060	-3.621	1064.889
5505	1065.090	-4.160	1064.921
5506	1065.120	-4.603	1064.950
5507	1065.150	-5.085	1064.979
5508	1065.180	-5.440	1065.010
5509	1065.210	-5.718	1065.046
5510	1065.240	-5.913	1065.067
5511	1065.270	-6.019	1065.102
5512	1065.300	-6.083	1065.136
5513	1065.330	-6.078	1065.158
5514	1065.360	-5.941	1065.192
5515	1065.390	-5.920	1065.220
5516	1065.420	-5.722	1065.252
5517	1065.450	-5.566	1065.282
5518	1065.480	-5.344	1065.308
5519	1065.510	-5.146	1065.338
5520	1065.540	-4.941	1065.367
5521	1065.570	-4.636	1065.406
5522	1065.600	-4.430	1065.427
5523	1065.630	-4.086	1065.462
5524	1065.660	-3.745	1065.492
5525	1065.690	-3.466	1065.521
5526	1065.720	-3.128	1065.549
5527	1065.750	-2.911	1065.580
5528	1065.780	-2.712	1065.613
5529	1065.810	-2.525	1065.639
5530	1065.840	-2.307	1065.672
5531	1065.870	-1.960	1065.698
5532	1065.900	-1.649	1065.731
5533	1065.930	-1.421	1065.761
5534	1065.960	-1.162	1065.791
5535	1065.990	-0.898	1065.822
5536	1066.020	-0.574	1065.848
5537	1066.050	-0.220	1065.880
5538	1066.080	0.270	1065.909
5539	1066.110	0.737	1065.941
5540	1066.140	1.171	1065.972
5541	1066.170	1.559	1065.999
5542	1066.200	1.932	1066.031
5543	1066.230	2.196	1066.062
5544	1066.260	2.503	1066.094
5545	1066.290	2.786	1066.124
5546	1066.320	3.050	1066.151
5547	1066.350	3.247	1066.178
5548	1066.380	3.508	1066.212
5549	1066.410	3.696	1066.238
5550	1066.440	3.900	1066.272
5551	1066.470	4.061	1066.300
5552	1066.500	4.281	1066.332
5553	1066.530	4.558	1066.363
5554	1066.560	4.803	1066.391
5555	1066.590	5.128	1066.423
5556	1066.620	5.308	1066.451
5557	1066.650	5.419	1066.484
5558	1066.680	5.376	1066.509
5559	1066.710	5.236	1066.542
5560	1066.740	5.081	1066.573
5561	1066.770	4.887	1066.600
5562	1066.800	4.693	1066.630
5563	1066.830	4.539	1066.663
5564	1066.860	4.415	1066.690
5565	1066.890	4.288	1066.721
5566	1066.920	4.130	1066.748
5567	1066.950	4.037	1066.783
5568	1066.980	3.907	1066.809
5569	1067.010	3.774	1066.841
5570	1067.040	3.646	1066.872
5571	1067.070	3.432	1066.900
5572	1067.100	3.127	1066.930
5573	1067.130	2.801	1066.961
5574	1067.160	2.419	1066.993
5575	1067.190	1.979	1067.019
5576	1067.220	1.539	1067.050
5577	1067.250	1.116	1067.078
5578	1067.280	0.697	1067.111
5579	1067.310	0.394	1067.142
5580	1067.340	0.048	1067.172
5581	1067.370	-0.226	1067.203
5582	1067.400	-0.523	1067.229
5583	1067.430	-0.739	1067.264
5584	1067.460	-1.022	1067.288
5585	1067.490	-1.317	1067.320
5586	1067.520	-1.580	1067.353
5587	1067.550	-1.998	1067.380
5588	1067.580	-2.294	1067.413
5589	1067.610	-2.656	1067.441
5590	1067.640	-3.137	1067.467
5591	1067.670	-3.556	1067.500
5592	1067.700	-4.003	1067.534
5593	1067.730	-4.268	1067.563
5594	1067.760	-4.561	1067.594
5595	1067.790	-4.763	1067.622
5596	1067.820	-4.925	1067.649
5597	1067.850	-4.973	1067.682
5598	1067.880	-5.082	1067.712
5599	1067.910	-5.050	1067.740
5600	1067.940	-5.149	1067.773
5601	1067.970	-5.241	1067.797
5602	1068.000	-5.433	1067.831
5603	1068.030	-5.589	1067.863
5604	1068.060	-5.671	1067.895
5605	1068.090	-5.665	1067.921
5606	1068.120	-5.522	1067.955
5607	1068.150	-5.365	1067.982
5608	1068.180	-5.110	1068.012
5609	1068.210	-4.884	1068.039
5610	1068.240	-4.504	1068.068
5611	1068.270	-4.156	1068.101
5612	1068.300	-3.624	1068.132
5613	1068.330	-3.122	1068.160
5614	1068.360	-2.567	1068.192
5615	1068.390	-2.100	1068.220
5616	1068.420	-1.781	1068.251
5617	1068.450	-1.568	1068.280
5618	1068.480	-1.309	1068.310
5619	1068.510	-1.035	1068.339
5620	1068.540	-0.709	1068.371
5621	1068.570	-0.390	1068.400
5622	1068.600	-0.115	1068.434
5623	1068.630	0.124	1068.457
5624	1068.660	0.386	1068.493
5625	1068.690	0.578	1068.521
5626	1068.720	0.918	1068.551
5627	1068.750	1.365	1068.578
5628	1068.780	1.902	1068.611
5629	1068.810	2.428	1068.639
5630	1068.840	2.776	1068.672
5631	1068.870	3.104	1068.701
5632	1068.900	3.277	1068.731
5633	1068.930	3.379	1068.764
5634	1068.960	3.569	1068.790
5635	1068.990	3.717	1068.822
5636	1069.020	3.961	1068.849
5637	1069.050	4.147	1068.881
5638	1069.080	4.341	1068.911
5639	1069.110	4.394	1068.936
5640	1069.140	4.536	1068.970
5641	1069.170	4.770	1069.001
5642	1069.200	5.053	1069.033
5643	1069.230	5.290	1069.065
5644	1069.260	5.468	1069.087
5645	1069.290	5.553	1069.124
5646	1069.320	5.523	1069.155
5647	1069.350	5.359	1069.179
5648	1069.380	4.977	1069.209
5649	1069.410	4.655	1069.236
5650	1069.440	4.292	1069.274
5651	1069.470	4.119	1069.301
5652	1069.500	3.908	1069.332
5653	1069.530	3.750	1069.360
5654	1069.560	3.580	1069.388
5655	1069.590	3.351	1069.420
5656	1069.620	3.101	1069.452
5657	1069.650	2.812	1069.481
5658	1069.680	2.590	1069.512
5659	1069.710	2.459	1069.544
5660	1069.740	2.298	1069.571
5661	1069.770	2.079	1069.601
5662	1069.800	1.658	1069.633
5663	1069.830	1.171	1069.664
5664	1069.860	0.678	1069.691
5665	1069.890	0.136	1069.719
5666	1069.920	-0.400	1069.746
5667	1069.950	-0.772	1069.781
5668	1069.980	-1.140	1069.810
5669	1070.010	-1.435	1069.838
5670	1070.040	-1.694	1069.874
5671	1070.070	-2.013	1069.902
5672	1070.100	-2.323	1069.933
5673	1070.130	-2.616	1069.963
5674	1070.160	-2.780	1069.991
5675	1070.190	-3.070	1070.023
5676	1070.220	-3.298	1070.048
5677	1070.250	-3.522	1070.080
5678	1070.280	-3.863	1070.112
5679	1070.310	-4.238	1070.143
5680	1070.340	-4.583	1070.172
5681	1070.370	-4.980	1070.203
5682	1070.400	-5.242	1070.232
5683	1070.430	-5.371	1070.260
5684	1070.460	-5.491	1070.292
5685	1070.490	-5.390	1070.321
5686	1070.520	-5.273	1070.350
5687	1070.550	-5.191	1070.381
5688	1070.580	-5.024	1070.410
5689	1070.610	-4.834	1070.439
5690	1070.640	-4.677	1070.468
5691	1070.670	-4.559	1070.502
5692	1070.700	-4.349	1070.529
5693	1070.730	-4.162	1070.560
5694	1070.760	-3.981	1070.593
5695	1070.790	-3.789	1070.621
5696	1070.820	-3.509	1070.646
5697	1070.850	-3.330	1070.682
5698	1070.880	-3.085	1070.711
5699	1070.910	-2.713	1070.743
5700	1070.940	-2.283	1070.768
5701	1070.970	-1.863	1070.800
5702	1071.000	-1.427	1070.832
5703	1071.030	-0.992	1070.863
5704	1071.060	-0.667	1070.889
5705	1071.090	-0.371	1070.923
5706	1071.120	-0.152	1070.954
5707	1071.150	0.042	1070.980
5708	1071.180	0.169	1071.011
5709	1071.210	0.333	1071.041
5710	1071.240	0.533	1071.075
5711	1071.270	0.757	1071.097
5712	1071.300	0.986	1071.129
5713	1071.330	1.208	1071.158
5714	1071.360	1.501	1071.192
5715	1071.390	1.773	1071.221
5716	1071.420	2.061	1071.249
5717	1071.450	2.347	1071.281
5718	1071.480	2.659	1071.312
5719	1071.510	2.943	1071.340
5720	1071.540	3.148	1071.371
5721	1071.570	3.286	1071.398
5722	1071.600	3.354	1071.429
5723	1071.630	3.426	1071.462
5724	1071.660	3.539	1071.491
5725	1071.690	3.640	1071.520
5726	1071.720	3.902	1071.550
5727	1071.750	4.064	1071.582
5728	1071.780	4.282	1071.613
5729	1071.810	4.451	1071.640
5730	1071.840	4.636	1071.671
5731	1071.870	4.733	1071.704
5732	1071.900	4.960	1071.730
5733	1071.930	5.139	1071.760
5734	1071.960	5.205	1071.792
5735	1071.990	5.222	1071.817
5736	1072.020	5.146	1071.850
5737	1072.050	5.073	1071.881
5738	1072.080	4.791	1071.912
5739	1072.110	4.542	1071.943
5740	1072.140	4.272	1071.969
5741	1072.170	3.890	1072.001
5742	1072.200	3.624	1072.035
5743	1072.230	3.375	1072.058
5744	1072.260	3.054	1072.090
5745	1072.290	2.681	1072.120
5746	1072.320	2.282	1072.150
5747	1072.350	1.956	1072.181
5748	1072.380	1.513	1072.211
5749	1072.410	1.082	1072.243
5750	1072.440	0.541	1072.270
5751	1072.470	0.060	1072.299
5752	1072.500	-0.401	1072.330
5753	1072.530	-0.852	1072.362
5754	1072.560	-1.261	1072.390
5755	1072.590	-1.694	1072.419
5756	1072.620	-2.093	1072.446
5757	1072.650	-2.493	1072.484
5758	1072.680	-2.832	1072.515
5759	1072.710	-3.088	1072.539
5760	1072.740	-3.161	1072.573
5761	1072.770	-3.368	1072.601
5762	1072.800	-3.542	1072.630
5763	1072.830	-3.769	1072.663
5764	1072.860	-4.054	1072.693
5765	1072.890	-4.279	1072.723
5766	1072.920	-4.510	1072.752
5767	1072.950	-4.702	1072.779
5768	1072.980	-4.771	1072.813
5769	1073.010	-4.918	1072.844
5770	1073.040	-4.943	1072.870
5771	1073.070	-4.999	1072.900
5772	1073.100	-5.080	1072.934
5773	1073.130	-5.105	1072.957
5774	1073.160	-5.129	1072.989
5775	1073.190	-5.004	1073.023
5776	1073.220	-4.751	1073.054
5777	1073.250	-4.546	1073.080
5778	1073.280	-4.422	1073.110
5779	1073.310	-4.341	1073.145
5780	1073.340	-4.274	1073.170
5781	1073.370	-4.125	1073.208
5782	1073.400	-4.035	1073.229
5783	1073.430	-3.820	1073.263
5784	1073.460	-3.626	1073.292
5785	1073.490	-3.334	1073.317
5786	1073.520	-3.016	1073.349
5787	1073.550	-2.591	1073.379
5788	1073.580	-2.164	1073.412
5789	1073.610	-1.781	1073.445
5790	1073.640	-1.300	1073.469
5791	1073.670	-0.811	1073.504
5792	1073.700	-0.387	1073.532
5793	1073.730	0.079	1073.562
5794	1073.760	0.538	1073.589
5795	1073.790	0.941	1073.622
5796	1073.820	1.306	1073.652
5797	1073.850	1.579	1073.681
5798	1073.880	1.921	1073.711
5799	1073.910	2.226	1073.741
5800	1073.940	2.563	1073.769
5801	1073.970	2.927	1073.801
5802	1074.000	3.329	1073.830
5803	1074.030	3.604	1073.860
5804	1074.060	3.864	1073.891
5805	1074.090	4.082	1073.921
5806	1074.120	4.175	1073.952
5807	1074.150	4.251	1073.980
5808	1074.180	4.380	1074.013
5809	1074.210	4.441	1074.039
5810	1074.240	4.510	1074.073
5811	1074.270	4.510	1074.099
5812	1074.300	4.463	1074.129
5813	1074.330	4.381	1074.160
5814	1074.360	4.318	1074.194
5815	1074.390	4.209	1074.220
5816	1074.420	4.275	1074.247
5817	1074.450	4.198	1074.276
5818	1074.480	4.188	1074.312
5819	1074.510	4.248	1074.339
5820	1074.540	4.098	1074.371
5821	1074.570	3.960	1074.400
5822	1074.600	3.767	1074.432
5823	1074.630	3.571	1074.463
5824	1074.660	3.362	1074.486
5825	1074.690	3.150	1074.521
5826	1074.720	2.957	1074.552
5827	1074.750	2.773	1074.578
5828	1074.780	2.460	1074.611
5829	1074.810	2.144	1074.642
5830	1074.840	1.907	1074.671
5831	1074.870	1.674	1074.701
5832	1074.900	1.402	1074.732
5833	1074.930	1.224	1074.763
5834	1074.960	1.025	1074.793
5835	1074.990	0.913	1074.820
5836	1075.020	0.626	1074.846
5837	1075.050	0.310	1074.884
5838	1075.080	-0.120	1074.916
5839	1075.110	-0.494	1074.942
5840	1075.140	-0.913	1074.971
5841	1075.170	-1.386	1074.998
5842	1075.200	-1.860	1075.032
5843	1075.230	-2.163	1075.062
5844	1075.260	-2.502	1075.090
5845	1075.290	-2.756	1075.119
5846	1075.320	-2.982	1075.147
5847	1075.350	-3.147	1075.182
5848	1075.380	-3.257	1075.211
5849	1075.410	-3.334	1075.243
5850	1075.440	-3.459	1075.273
5851	1075.470	-3.704	1075.302
5852	1075.500	-3.908	1075.330
5853	1075.530	-4.168	1075.364
5854	1075.560	-4.404	1075.388
5855	1075.590	-4.707	1075.425
5856	1075.620	-4.821	1075.452
5857	1075.650	-4.971	1075.482
5858	1075.680	-5.101	1075.514
5859	1075.710	-5.097	1075.540
5860	1075.740	-5.001	1075.573
5861	1075.770	-4.899	1075.602
5862	1075.800	-4.768	1075.625
5863	1075.830	-4.561	1075.668
5864	1075.860	-4.383	1075.690
5865	1075.890	-4.146	1075.718
5866	1075.920	-4.044	1075.750
5867	1075.950	-3.779	1075.783
5868	1075.980	-3.598	1075.810
5869	1076.010	-3.387	1075.842
5870	1076.040	-3.198	1075.869
5871	1076.070	-3.029	1075.905
5872	1076.100	-2.815	1075.934
5873	1076.130	-2.436	1075.962
5874	1076.160	-2.031	1075.988
5875	1076.190	-1.618	1076.020
5876	1076.220	-1.122	1076.050
5877	1076.250	-0.641	1076.079
5878	1076.280	-0.174	1076.111
5879	1076.310	0.197	1076.141
5880	1076.340	0.540	1076.167
5881	1076.370	0.808	1076.202
5882	1076.400	1.125	1076.226
5883	1076.430	1.495	1076.264
5884	1076.460	1.751	1076.288
5885	1076.490	2.060	1076.322
5886	1076.520	2.318	1076.352
5887	1076.550	2.547	1076.382
5888	1076.580	2.783	1076.412
5889	1076.610	3.127	1076.442
5890	1076.640	3.462	1076.473
5891	1076.670	3.766	1076.504
5892	1076.700	4.090	1076.532
5893	1076.730	4.372	1076.562
5894	1076.760	4.653	1076.587
5895	1076.790	4.916	1076.620
5896	1076.820	5.031	1076.653
5897	1076.850	5.095	1076.680
5898	1076.880	5.183	1076.709
5899	1076.910	5.131	1076.744
5900	1076.940	5.143	1076.771
5901	1076.970	5.045	1076.804
5902	1077.000	4.836	1076.829
5903	1077.030	4.673	1076.859
5904	1077.060	4.543	1076.888
5905	1077.090	4.430	1076.921
5906	1077.120	4.414	1076.947
5907	1077.150	4.454	1076.984
5908	1077.180	4.276	1077.011
5909	1077.210	4.170	1077.041
5910	1077.240	3.907	1077.069
5911	1077.270	3.624	1077.100
5912	1077.300	3.212	1077.132
5913	1077.330	2.860	1077.161
5914	1077.360	2.535	1077.189
5915	1077.390	2.155	1077.223
5916	1077.420	1.775	1077.253
5917	1077.450	1.302	1077.278
5918	1077.480	0.800	1077.312
5919	1077.510	0.382	1077.342
5920	1077.540	0.006	1077.373
5921	1077.570	-0.382	1077.398
5922	1077.600	-0.667	1077.433
5923	1077.630	-0.964	1077.460
5924	1077.660	-1.328	1077.490
5925	1077.690	-1.736	1077.517
5926	1077.720	-2.044	1077.548
5927	1077.750	-2.460	1077.581
5928	1077.780	-2.830	1077.611
5929	1077.810	-3.095	1077.638
5930	1077.840	-3.492	1077.670
5931	1077.870	-3.709	1077.706
5932	1077.900	-3.910	1077.731
5933	1077.930	-4.225	1077.760
5934	1077.960	-4.454	1077.795
5935	1077.990	-4.580	1077.824
5936	1078.020	-4.699	1077.851
5937	1078.050	-4.789	1077.880
5938	1078.080	-4.766	1077.913
5939	1078.110	-4.676	1077.937
5940	1078.140	-4.532	1077.971
5941	1078.170	-4.452	1078.001
5942	1078.200	-4.455	1078.030
5943	1078.230	-4.414	1078.063
5944	1078.260	-4.367	1078.092
5945	1078.290	-4.397	1078.121
5946	1078.320	-4.260	1078.151
5947	1078.350	-4.103	1078.177
5948	1078.380	-3.939	1078.210
5949	1078.410	-3.719	1078.240
5950	1078.440	-3.498	1078.272
5951	1078.470	-3.360	1078.302
5952	1078.500	-3.152	1078.331
5953	1078.530	-2.894	1078.359
5954	1078.560	-2.583	1078.389
5955	1078.590	-2.191	1078.421
5956	1078.620	-1.880	1078.454
5957	1078.650	-1.612	1078.481
5958	1078.680	-1.393	1078.513
5959	1078.710	-1.218	1078.541
5960	1078.740	-1.066	1078.570
5961	1078.770	-0.812	1078.603
5962	1078.800	-0.585	1078.629
5963	1078.830	-0.253	1078.659
5964	1078.860	0.061	1078.688
5965	1078.890	0.462	1078.724
5966	1078.920	0.883	1078.753
5967	1078.950	1.405	1078.782
5968	1078.980	1.745	1078.811
5969	1079.010	2.167	1078.837
5970	1079.040	2.550	1078.868
5971	1079.070	2.879	1078.900
5972	1079.100	3.208	1078.934
5973	1079.130	3.430	1078.963
5974	1079.160	3.612	1078.991
5975	1079.190	3.789	1079.017
5976	1079.220	3.920	1079.051
5977	1079.250	4.008	1079.082
5978	1079.280	4.192	1079.112
5979	1079.310	4.237	1079.139
5980	1079.340	4.412	1079.169
5981	1079.370	4.425	1079.201
5982	1079.400	4.558	1079.231
5983	1079.430	4.542	1079.263
5984	1079.460	4.515	1079.287
5985	1079.490	4.465	1079.321
5986	1079.520	4.385	1079.352
5987	1079.550	4.201	1079.381
5988	1079.580	4.007	1079.409
5989	1079.610	3.804	1079.442
5990	1079.640	3.568	1079.472
5991	1079.670	3.387	1079.502
5992	1079.700	3.172	1079.530
5993	1079.730	2.994	1079.558
5994	1079.760	2.821	1079.590
5995	1079.790	2.617	1079.622
5996	1079.820	2.337	1079.650
5997	1079.850	2.093	1079.682
5998	1079.880	1.906	1079.709
5999	1079.910	1.689	1079.738
6000	1079.940	1.521	1079.770
6001	1079.970	1.346	1079.804
6002	1080.000	1.205	1079.832
6003	1080.030	0.979	1079.864
6004	1080.060	0.752	1079.888
6005	1080.090	0.489	1079.920
6006	1080.120	0.192	1079.950
6007	1080.150	-0.096	1079.983
6008	1080.180	-0.366	1080.012
6009	1080.210	-0.647	1080.038
6010	1080.240	-0.967	1080.068
6011	1080.270	-1.405	1080.102
6012	1080.300	-1.766	1080.129
6013	1080.330	-2.044	1080.159
6014	1080.360	-2.307	1080.190
6015	1080.390	-2.607	1080.219
6016	1080.420	-2.844	1080.251
6017	1080.450	-3.055	1080.284
6018	1080.480	-3.266	1080.311
6019	1080.510	-3.541	1080.341
6020	1080.540	-3.906	1080.368
6021	1080.570	-4.211	1080.400
6022	1080.600	-4.464	1080.428
6023	1080.630	-4.605	1080.462
6024	1080.660	-4.765	1080.493
6025	1080.690	-4.859	1080.523
6026	1080.720	-4.864	1080.549
6027	1080.750	-4.862	1080.581
6028	1080.780	-4.834	1080.611
6029	1080.810	-4.746	1080.641
6030	1080.840	-4.685	1080.675
6031	1080.870	-4.488	1080.698
6032	1080.900	-4.338	1080.733
6033	1080.930	-4.166	1080.762
6034	1080.960	-3.952	1080.788
6035	1080.990	-3.767	1080.822
6036	1081.020	-3.600	1080.849
6037	1081.050	-3.415	1080.881
6038	1081.080	-3.144	1080.910
6039	1081.110	-2.807	1080.942
6040	1081.140	-2.495	1080.971
6041	1081.170	-2.189	1081.000
6042	1081.200	-1.807	1081.029
6043	1081.230	-1.393	1081.060
6044	1081.260	-0.996	1081.097
6045	1081.290	-0.553	1081.121
6046	1081.320	-0.128	1081.146
6047	1081.350	0.326	1081.180
6048	1081.380	0.628	1081.208
6049	1081.410	1.022	1081.244
6050	1081.440	1.354	1081.269
6051	1081.470	1.706	1081.298
6052	1081.500	1.995	1081.331
6053	1081.530	2.308	1081.360
6054	1081.560	2.589	1081.390
6055	1081.590	2.865	1081.423
6056	1081.620	3.034	1081.452
6057	1081.650	3.330	1081.486
6058	1081.680	3.535	1081.511
6059	1081.710	3.749	1081.540
6060	1081.740	3.874	1081.567
6061	1081.770	3.913	1081.597
6062	1081.800	3.987	1081.628
6063	1081.830	4.078	1081.660
6064	1081.860	4.106	1081.686
6065	1081.890	4.117	1081.723
6066	1081.920	4.152	1081.751
6067	1081.950	4.272	1081.781
6068	1081.980	4.276	1081.809
6069	1082.010	4.259	1081.842
6070	1082.040	4.272	1081.869
6071	1082.070	4.133	1081.908
6072	1082.100	3.992	1081.933
6073	1082.130	3.899	1081.960
6074	1082.160	3.793	1081.988
6075	1082.190	3.600	1082.018
6076	1082.220	3.433	1082.051
6077	1082.250	3.199	1082.079
6078	1082.280	2.925	1082.108
6079	1082.310	2.771	1082.144
6080	1082.340	2.510	1082.170
6081	1082.370	2.364	1082.200
6082	1082.400	2.117	1082.232
6083	1082.430	1.907	1082.262
6084	1082.460	1.565	1082.290
6085	1082.490	1.204	1082.319
6086	1082.520	0.843	1082.354
6087	1082.550	0.453	1082.383
6088	1082.580	0.060	1082.408
6089	1082.610	-0.285	1082.443
6090	1082.640	-0.698	1082.473
6091	1082.670	-1.034	1082.499
6092	1082.700	-1.298	1082.533
6093	1082.730	-1.581	1082.559
6094	1082.760	-1.868	1082.588
6095	1082.790	-2.125	1082.623
6096	1082.820	-2.365	1082.650
6097	1082.850	-2.507	1082.678
6098	1082.880	-2.778	1082.713
6099	1082.910	-2.903	1082.740
6100	1082.940	-3.136	1082.769
6101	1082.970	-3.334	1082.800
6102	1083.000	-3.422	1082.830
6103	1083.030	-3.627	1082.864
6104	1083.060	-3.746	1082.888
6105	1083.090	-3.725	1082.922
6106	1083.120	-3.787	1082.953
6107	1083.150	-3.783	1082.982
6108	1083.180	-3.694	1083.012
6109	1083.210	-3.633	1083.042
6110	1083.240	-3.534	1083.072
6111	1083.270	-3.407	1083.100
6112	1083.300	-3.312	1083.131
6113	1083.330	-3.244	1083.163
6114	1083.360	-3.106	1083.192
6115	1083.390	-3.128	1083.223
6116	1083.420	-3.173	1083.251
6117	1083.450	-3.178	1083.283
6118	1083.480	-3.128	1083.310
6119	1083.510	-3.019	1083.345
6120	1083.540	-2.955	1083.370
6121	1083.570	-2.860	1083.402
6122	1083.600	-2.666	1083.431
6123	1083.630	-2.430	1083.460
6124	1083.660	-2.283	1083.490
6125	1083.690	-2.011	1083.518
6126	1083.720	-1.625	1083.549
6127	1083.750	-1.409	1083.582
6128	1083.780	-1.107	1083.612
6129	1083.810	-0.922	1083.637
6130	1083.840	-0.666	1083.670
6131	1083.870	-0.437	1083.700
6132	1083.900	-0.209	1083.731
6133	1083.930	0.066	1083.766
6134	1083.960	0.293	1083.791
6135	1083.990	0.629	1083.823
6136	1084.020	0.899	1083.850
6137	1084.050	1.175	1083.881
6138	1084.080	1.506	1083.915
6139	1084.110	1.828	1083.942
6140	1084.140	2.061	1083.974
6141	1084.170	2.388	1083.999
6142	1084.200	2.733	1084.027
6143	1084.230	3.051	1084.059
6144	1084.260	3.380	1084.091
6145	1084.290	3.533	1084.122
6146	1084.320	3.683	1084.149
6147	1084.350	3.785	1084.182
6148	1084.380	3.943	1084.211
6149	1084.410	4.026	1084.241
6150	1084.440	4.126	1084.275
6151	1084.470	4.200	1084.304
6152	1084.500	4.334	1084.334
6153	1084.530	4.373	1084.363
6154	1084.560	4.405	1084.392
6155	1084.590	4.407	1084.422
6156	1084.620	4.399	1084.450
6157	1084.650	4.275	1084.481
6158	1084.680	4.124	1084.513
6159	1084.710	4.005	1084.543
6160	1084.740	3.779	1084.570
